id_individual,contribution,cont_type,contribution_year,work_area,compensation
248523,3.5899982452,1,1996,1,35.899993896
248738,490.62988281,1,1996,2,4906.296875
248790,114.92999268,1,1996,2,1149.2998047
249183,1320.2597656,2,1996,3,13202.59375
249388,173.60998535,1,1996,3,1736.0996094
249950,94.50994873,1,1996,4,945.09960938
249967,1005.7998047,1,1996,1,10058
249971,122.65997314,1,1996,3,1226.5996094
250058,756.46972656,1,1996,1,7564.6992188
250141,6402.7695313,1,1996,1,64027.6875
250272,9.8099975586,1,1996,4,98.099975586
250356,55.439971924,1,1996,3,554.39990234
250576,319.68994141,2,1996,3,3196.8984375
251101,1177.5195313,1,1996,3,11775.195313
251414,3218.5585938,2,1996,1,32185.59375
251952,334.35986328,1,1996,4,3343.5996094
252069,727.16992188,1,1996,3,7271.6992188
252355,610.44970703,1,1996,1,6104.5
252362,838.20996094,1,1996,2,8382.09375
252621,205.64990234,1,1996,1,2056.5
252769,60.569976807,1,1996,1,605.69970703
253059,141.05993652,1,1996,2,1410.5996094
253270,294.37988281,1,1996,2,2943.7988281
253477,1029.8193359,1,1996,1,10298.195313
254169,2698.4882813,1,1996,3,26984.890625
254246,726.86962891,1,1996,2,7268.6992188
254324,2.8799991608,1,1996,1,28.799987793
254529,31.439987183,1,1996,1,314.39990234
254591,23.709991455,1,1996,3,237.09997559
254676,3.8499984741,1,1996,1,38.5
254738,331.14990234,1,1996,2,3311.5
254946,158.68994141,1,1996,1,1586.8994141
254993,1162.7998047,1,1996,4,11628
255056,89.299987793,1,1996,1,893
255152,127.55999756,2,1996,1,1275.5996094
255466,482.02978516,1,1996,2,4820.296875
255540,9.5899963379,1,1996,1,95.899963379
255611,215.87988281,1,1996,1,2158.7988281
255654,49.929992676,1,1996,1,499.29980469
256106,468.58984375,1,1996,2,4685.8984375
256641,46.659973145,1,1996,1,466.59985352
257540,8.8899993896,1,1996,1,88.899963379
257668,1226.5898438,1,1996,1,12265.898438
257742,981.26953125,1,1996,1,9812.6953125
257971,94.859985352,1,1996,1,948.59960938
258286,424.00976563,1,1996,1,4240.0976563
258790,91.099975586,1,1996,3,911
258915,1226.5898438,1,1996,1,12265.898438
259112,11.079994202,1,1996,2,110.79998779
259190,473.65991211,1,1996,1,4736.5976563
259284,392.33984375,1,1996,1,3923.3984375
259326,414.09985352,1,1996,4,4141
259751,126.08996582,1,1996,3,1260.8994141
259946,1354.1494141,1,1996,2,13541.5
260048,18.239990234,1,1996,3,182.39990234
260152,515.16992188,1,1996,1,5151.6992188
260436,6817.2265625,1,1996,1,68172.25
260475,637.81982422,1,1996,1,6378.1992188
260716,1323.7695313,1,1996,1,13237.695313
260810,981.26953125,1,1996,1,9812.6953125
260948,892.94970703,1,1996,2,8929.5
260982,3201.3886719,1,1996,1,32013.890625
261325,588.75976563,1,1996,2,5887.5976563
261397,10.539993286,1,1996,2,105.39996338
261547,735.94970703,1,1996,1,7359.5
261903,783.45996094,2,1996,2,7834.5976563
262220,34.41998291,1,1996,1,344.19995117
263086,574.52978516,1,1996,2,5745.296875
263272,1148.9697266,1,1996,2,11489.695313
263382,123.94995117,1,1996,1,1239.5
263423,248.34997559,1,1996,3,2483.5
263528,783.32958984,1,1996,2,7833.296875
263843,2167.359375,2,1996,1,21673.59375
263880,18.079986572,1,1996,3,180.79992676
264367,735.94970703,1,1996,2,7359.5
264531,1985.6494141,1,1996,2,19856.5
264601,66.989990234,1,1996,1,669.89990234
264624,3408.6191406,1,1996,1,34086.1875
264690,2943.7988281,1,1996,2,29438
264888,9.8099975586,1,1996,3,98.099975586
265271,92.279968262,1,1996,3,922.79980469
265370,551.95996094,1,1996,4,5519.5976563
265419,81.599975586,2,1996,1,816
265459,736.46972656,2,1996,1,7364.6992188
265591,568.09960938,2,1996,2,5681
265837,98.129943848,1,1996,3,981.29980469
265871,1324.7099609,1,1996,2,13247.09375
265984,4194.9179688,1,1996,1,41949.1875
266558,368.02978516,1,1996,1,3680.2988281
266618,1798.9892578,1,1996,3,17989.890625
266759,2133.0488281,1,1996,1,21330.5
266777,334.65991211,2,1996,4,3346.5996094
266981,610.20996094,3,1996,3,6102.0976563
267210,491.76977539,2,1996,1,4917.6992188
267309,490.37988281,1,1996,1,4903.796875
267324,2.8299999237,1,1996,1,28.299987793
267763,294.37988281,1,1996,2,2943.7988281
268137,1291.1396484,1,1996,1,12911.398438
268299,196.64990234,2,1996,1,1966.5
268319,215.87988281,1,1996,3,2158.7988281
268580,14.669998169,1,1996,1,146.69995117
268675,245.31994629,1,1996,3,2453.1992188
269177,28.349990845,1,1996,1,283.5
269251,1962.5390625,1,1996,3,19625.390625
269889,850.98974609,1,1996,1,8509.8984375
270140,797.36962891,1,1996,2,7973.6992188
270260,546.36962891,2,1996,3,5463.6992188
270537,58.019989014,1,1996,1,580.19970703
270685,122.65997314,1,1996,1,1226.5996094
270731,21.219985962,1,1996,1,212.19995117
270862,198.70996094,1,1996,2,1987.0996094
271301,758.31982422,2,1996,4,7583.1992188
271342,1597.25,2,1996,1,15972.5
271374,3.7899990082,1,1996,1,37.899993896
271559,2390.7285156,1,1996,1,23907.296875
271583,1260.6796875,1,1996,3,12606.796875
271714,31.519989014,1,1996,1,315.19995117
272056,143.19995117,1,1996,2,1432
272164,899.14990234,2,1996,2,8991.5
272398,1323.8798828,1,1996,2,13238.796875
272587,2290.2792969,1,1996,2,22902.796875
272628,27.259994507,1,1996,3,272.59985352
272824,464.80981445,1,1996,4,4648.0976563
272939,23.629989624,1,1996,1,236.29992676
273105,1126.9091797,1,1996,2,11269.09375
273245,2355.0390625,1,1996,3,23550.390625
273992,278.88989258,2,1996,3,2788.8984375
274272,6817.2265625,1,1996,3,68172.25
274381,122.84997559,1,1996,3,1228.5
274738,173.27990723,1,1996,1,1732.7998047
274762,147.18994141,1,1996,2,1471.8994141
275181,3009.1894531,1,1996,2,30091.890625
275690,256.10986328,1,1996,3,2561.0996094
275945,623.86962891,2,1996,2,6238.6992188
276012,46.609985352,1,1996,4,466.09985352
276151,140.80993652,1,1996,2,1408.0996094
276273,140.12988281,1,1996,1,1401.2998047
276383,516.45996094,1,1996,1,5164.5976563
276487,17.729995728,1,1996,1,177.29992676
276488,441.56982422,1,1996,1,4415.6992188
276695,1.1699991226,1,1996,1,11.699996948
276763,25.25,1,1996,2,252.5
276853,1.5799999237,1,1996,1,15.799995422
276945,353.25976563,1,1996,5,3532.5996094
277201,981.26953125,1,1996,3,9812.6953125
277215,11.339996338,1,1996,1,113.39996338
277286,541.75976563,1,1996,3,5417.5976563
277602,1766.2792969,1,1996,1,17662.796875
277769,1523.5498047,1,1996,4,15235.5
277778,2060.6582031,1,1996,2,20606.59375
277906,6817.2265625,1,1996,1,68172.25
278195,888.81982422,1,1996,3,8888.1953125
278222,2241.2382813,1,1996,1,22412.390625
278563,20.609985352,1,1996,4,206.09997559
278635,1431.6191406,1,1996,1,14316.195313
278828,1471.8994141,1,1996,1,14719
279411,1.2599992752,1,1996,1,12.599998474
279465,283.84985352,2,1996,4,2838.5
279567,7.2699966431,1,1996,1,72.699951172
279601,0.1399999857,1,1996,1,1.3999996185
279614,8.7999954224,1,1996,1,88
280122,735.94970703,1,1996,1,7359.5
280249,20.13999939,1,1996,2,201.39990234
280281,53.399993896,1,1996,1,534
280540,3287.25,1,1996,3,32872.5
280826,144.14990234,1,1996,1,1441.5
281030,35.479980469,1,1996,2,354.79980469
281358,6.5799980164,1,1996,1,65.799987793
281419,1242.9394531,1,1996,1,12429.398438
281747,166.56994629,1,1996,2,1665.6992188
281931,350.15991211,2,1996,4,3501.5996094
282143,1472.9394531,1,1996,1,14729.398438
282370,459.9699707,1,1996,2,4599.6992188
282923,378.2199707,1,1996,1,3782.1992188
282972,769.30957031,1,1996,3,7693.0976563
283073,41.709991455,1,1996,1,417.09985352
283384,2624.8886719,1,1996,1,26248.890625
283518,435.06982422,1,1996,2,4350.6992188
284413,3925.0683594,1,1996,1,39250.6875
284665,58.879974365,1,1996,1,588.79980469
285136,1152.2197266,1,1996,1,11522.195313
285298,1.6099996567,1,1996,1,16.099990845
285418,8.5199966431,1,1996,3,85.199951172
285641,3194.9589844,1,1996,2,31949.59375
285686,658.18994141,1,1996,3,6581.8984375
286119,1079.5195313,1,1996,1,10795.195313
286150,10.859992981,1,1996,1,108.59997559
286265,0.759999752,1,1996,1,7.5999984741
286414,2453.1699219,1,1996,1,24531.6875
286624,6.6199989319,1,1996,1,66.199951172
287443,14.289993286,1,1996,1,142.89990234
287542,118.78997803,2,1996,3,1187.8994141
287877,686.88964844,1,1996,4,6868.8984375
288340,40.159973145,2,1996,3,401.59985352
288537,45.389984131,1,1996,2,453.89990234
288643,429.29980469,1,1996,1,4293
288980,1471.8994141,1,1996,2,14719
289562,1472.4199219,1,1996,2,14724.195313
289951,526.78955078,1,1996,3,5267.8984375
289960,56.909973145,2,1996,4,569.09960938
289975,1892.3798828,1,1996,1,18923.796875
290115,336.67993164,1,1996,1,3366.7988281
290220,343.43994141,1,1996,2,3434.3984375
290491,662.35986328,1,1996,3,6623.5976563
290794,1766.2792969,1,1996,1,17662.796875
290860,142.62988281,1,1996,1,1426.2998047
291159,210.14990234,2,1996,1,2101.5
291706,220.78991699,1,1996,1,2207.8984375
291831,539.69970703,1,1996,1,5397
291910,647.63964844,1,1996,2,6476.3984375
292052,1226.5898438,1,1996,3,12265.898438
292078,883.13964844,1,1996,3,8831.3984375
292892,531.05957031,1,1996,2,5310.5976563
293204,116.97998047,1,1996,5,1169.7998047
293232,3.3699989319,1,1996,1,33.699981689
293523,584.28955078,2,1996,4,5842.8984375
294204,10.589996338,1,1996,4,105.89996338
294234,552.44970703,1,1996,5,5524.5
294267,4.6499977112,1,1996,2,46.5
294627,3434.4394531,1,1996,5,34344.375
294809,613.28955078,1,1996,3,6132.8984375
294941,46.269989014,1,1996,1,462.69995117
295236,2207.8496094,1,1996,2,22078.5
295239,55.779998779,2,1996,3,557.79980469
295565,235.5,1,1996,1,2355
296038,1114.7197266,1,1996,1,11147.195313
296412,1177.8496094,1,1996,1,11778.5
296555,1177.5195313,1,1996,2,11775.195313
296967,1032.9091797,1,1996,3,10329.09375
297588,470.09985352,1,1996,2,4701
297622,92.08996582,1,1996,4,920.89990234
298029,11.799995422,1,1996,1,118
298484,3257.8085938,1,1996,1,32578.09375
298809,0.0299999863,1,1996,1,0.2999999523
299042,176.62988281,1,1996,3,1766.2998047
299167,1717.2197266,1,1996,1,17172.1875
299725,9.8099975586,1,1996,2,98.099975586
299902,1717.2197266,1,1996,1,17172.1875
300386,93.879943848,1,1996,2,938.79980469
300850,3.7399997711,1,1996,1,37.399993896
300964,529.87988281,3,1996,5,5298.796875
301028,51.149993896,1,1996,5,511.5
301152,2075.3789063,1,1996,1,20753.796875
301209,1148.0791016,1,1996,1,11480.796875
301266,26.779998779,1,1996,1,267.79980469
301315,981.26953125,1,1996,1,9812.6953125
301420,8.8799972534,1,1996,1,88.799987793
301428,621.35986328,2,1996,2,6213.5976563
301598,123.30999756,1,1996,3,1233.0996094
301888,247.89990234,1,1996,2,2479
302114,1471.8994141,1,1996,1,14719
302364,67.139953613,1,1996,2,671.39990234
302429,490.62988281,1,1996,1,4906.296875
302459,2246.0683594,1,1996,3,22460.6875
302506,1687.7792969,1,1996,4,16877.796875
302546,14.719993591,1,1996,3,147.19995117
303838,104.31994629,1,1996,2,1043.1992188
303945,633.84960938,1,1996,1,6338.5
304163,72.219970703,1,1996,2,722.19970703
304233,35.119995117,1,1996,2,351.19995117
304488,367.97998047,1,1996,1,3679.7988281
304530,4.0599975586,1,1996,1,40.599975586
304815,1398.3095703,1,1996,3,13983.09375
305026,281.93994141,1,1996,1,2819.3984375
305224,419.22998047,1,1996,5,4192.296875
305465,282.20996094,2,1996,4,2822.0996094
305481,318.92993164,1,1996,1,3189.2988281
305620,490.62988281,1,1996,2,4906.296875
306059,0.4399998188,1,1996,3,4.3999977112
306139,515.16992188,1,1996,3,5151.6992188
306504,817.71972656,1,1996,3,8177.1992188
307059,981.26953125,1,1996,2,9812.6953125
307076,907.66992188,1,1996,3,9076.6953125
307613,367.19995117,2,1996,1,3672
307668,367.97998047,1,1996,2,3679.7988281
307832,2.5599994659,1,1996,1,25.599990845
307884,958.02978516,1,1996,2,9580.296875
308467,2943.7988281,1,1996,1,29438
308583,18.679992676,1,1996,1,186.79992676
309155,109.2699585,1,1996,1,1092.6992188
309257,1359.0595703,1,1996,2,13590.59375
309298,1369.1298828,1,1996,2,13691.296875
309834,2207.8496094,1,1996,4,22078.5
310717,441.56982422,1,1996,2,4415.6992188
310847,85.029968262,1,1996,1,850.29980469
311392,3299.2285156,2,1996,2,32992.28125
311401,1717.2197266,1,1996,3,17172.1875
311423,169.13989258,1,1996,2,1691.3994141
311527,23.779998779,1,1996,2,237.79992676
311690,3925.0683594,1,1996,1,39250.6875
311974,1103.6699219,1,1996,1,11036.695313
312463,885.20996094,1,1996,1,8852.09375
312612,73.599975586,1,1996,1,736
312808,393.40991211,1,1996,1,3934.0996094
312817,195.2598877,1,1996,1,1952.5996094
312983,230.17993164,1,1996,2,2301.7988281
313470,60.409973145,1,1996,3,604.09960938
314132,7.9499969482,1,1996,2,79.5
314394,8.9799957275,1,1996,1,89.799987793
314843,54.069976807,1,1996,1,540.69970703
315119,502.07983398,1,1996,1,5020.796875
316109,819.25976563,1,1996,1,8192.59375
316291,557.76953125,2,1996,2,5577.6992188
317071,6648.0898438,1,1996,2,66480.875
317605,76.659973145,1,1996,4,766.59960938
317664,171.7199707,1,1996,3,1717.1992188
318016,4789.9296875,2,1996,1,47899.28125
318321,36.799987793,1,1996,2,368
318697,220.78991699,1,1996,2,2207.8984375
318917,294.37988281,1,1996,3,2943.7988281
319249,1135.6894531,1,1996,2,11356.898438
319264,4002.5390625,1,1996,2,40025.375
319342,1471.8994141,1,1996,2,14719
319434,922.83984375,2,1996,1,9228.3984375
319530,2038.4599609,2,1996,1,20384.59375
319588,843.61962891,1,1996,2,8436.1953125
319743,23.809997559,1,1996,2,238.09997559
319916,14.719993591,1,1996,3,147.19995117
319983,460.15991211,2,1996,4,4601.5976563
319995,122.65997314,1,1996,1,1226.5996094
320060,186.43994141,1,1996,2,1864.3994141
320153,3873.4296875,1,1996,1,38734.28125
320560,832.52978516,1,1996,2,8325.296875
320615,588.75976563,1,1996,3,5887.5976563
320736,5648.75,1,1996,4,56487.5
320791,686.88964844,1,1996,2,6868.8984375
321224,30.189987183,1,1996,1,301.89990234
321704,161.97998047,3,1996,1,1619.7998047
321775,50.579986572,1,1996,1,505.79980469
321961,3925.0683594,1,1996,3,39250.6875
322454,5.7999992371,1,1996,1,58
322871,110.29998779,1,1996,3,1103
322876,536.07958984,1,1996,1,5360.796875
323071,447.61987305,1,1996,3,4476.1992188
323213,49.259979248,1,1996,1,492.59985352
323247,2023.8691406,1,1996,2,20238.6875
323510,441.56982422,1,1996,2,4415.6992188
323540,669.51953125,1,1996,1,6695.1992188
323547,1653.6894531,3,1996,4,16536.890625
323553,5.1499977112,1,1996,2,51.5
323723,220.78991699,1,1996,3,2207.8984375
323940,58.879974365,1,1996,2,588.79980469
324518,1309.9892578,1,1996,1,13099.898438
324722,2085.1894531,1,1996,1,20851.890625
324749,1165.7998047,1,1996,2,11658
325838,14.559997559,1,1996,1,145.59997559
326156,7.75,1,1996,2,77.5
326168,274.23999023,1,1996,2,2742.3984375
326319,36.349975586,1,1996,3,363.5
326413,2.6799983978,1,1996,1,26.799987793
326680,2657.3398438,1,1996,1,26573.390625
326880,551.95996094,1,1996,2,5519.5976563
326988,858.60986328,1,1996,3,8586.09375
327024,987.45996094,1,1996,2,9874.59375
327642,17.25,1,1996,2,172.5
327711,1471.8994141,1,1996,2,14719
327993,654.25,2,1996,2,6542.5
328191,4389.8789063,1,1996,1,43898.78125
328802,1420.7695313,2,1996,4,14207.695313
328899,1937.4199219,2,1996,2,19374.1875
329165,862.83984375,2,1996,1,8628.3984375
329167,274.23999023,2,1996,3,2742.3984375
329291,826.32958984,2,1996,2,8263.296875
329502,682.64990234,1,1996,4,6826.5
329760,50.599975586,1,1996,1,506
330134,1024.6494141,2,1996,3,10246.5
330213,1.3299999237,1,1996,1,13.299995422
330225,1781.7792969,1,1996,1,17817.796875
330532,290.75,1,1996,5,2907.5
330779,1830.0693359,1,1996,3,18300.6875
330900,298.50976563,2,1996,5,2985.0996094
331052,245.31994629,1,1996,5,2453.1992188
331179,363.55981445,1,1996,2,3635.5996094
331547,774.44970703,1,1996,2,7744.5
331679,46.359985352,1,1996,3,463.59985352
331841,735.94970703,1,1996,3,7359.5
331988,478.36987305,1,1996,3,4783.6992188
332027,135.2199707,1,1996,1,1352.1992188
332120,3667.2285156,1,1996,1,36672.28125
332195,214.77990723,1,1996,1,2147.7988281
332302,7823.5,1,1996,2,78235
332465,363.42993164,1,1996,3,3634.2988281
333079,32.229980469,1,1996,1,322.29980469
333237,5297.9882813,1,1996,3,52979.875
333244,1962.5390625,1,1996,2,19625.390625
333691,91.469970703,2,1996,1,914.69970703
333738,18.88999939,1,1996,2,188.89990234
333808,7.0099983215,1,1996,3,70.099975586
333986,809.79980469,1,1996,1,8098
334882,650.21972656,1,1996,1,6502.1992188
334977,1003.8398438,1,1996,2,10038.398438
335002,245.31994629,1,1996,1,2453.1992188
335074,60.579986572,1,1996,1,605.79980469
335081,9.8099975586,1,1996,5,98.099975586
335504,2940.6796875,2,1996,1,29406.796875
335847,726.86962891,1,1996,2,7268.6992188
335970,103.28997803,2,1996,4,1032.8994141
336091,201.68994141,1,1996,1,2016.8994141
336166,87.439941406,1,1996,1,874.39990234
336201,555.88964844,1,1996,2,5558.8984375
336440,54.739990234,1,1996,3,547.39990234
336931,2477.0585938,2,1996,1,24770.59375
337169,113.93994141,1,1996,2,1139.3994141
337258,357.82983398,1,1996,3,3578.2988281
337497,2.0599994659,1,1996,1,20.599990845
337855,4.1099967957,1,1996,1,41.099975586
338120,1046.859375,1,1996,3,10468.59375
338388,1450.7998047,1,1996,2,14508
338492,1.6799993515,1,1996,1,16.799987793
338541,624.39990234,2,1996,1,6244
338797,1340.1396484,1,1996,1,13401.398438
338884,4.9099998474,1,1996,4,49.099975586
339113,195.02990723,1,1996,2,1950.2998047
339200,490.62988281,1,1996,2,4906.296875
339248,70.75994873,1,1996,1,707.59960938
339251,355.31982422,2,1996,1,3553.1992188
339287,60.349975586,1,1996,2,603.5
339352,538.1796875,1,1996,4,5381.796875
339362,166.20996094,1,1996,3,1662.0996094
339567,785.00976563,1,1996,1,7850.0976563
339635,135.82995605,1,1996,1,1358.2998047
340072,1205.7392578,2,1996,3,12057.398438
340250,525.94970703,1,1996,1,5259.5
340261,438.4699707,1,1996,1,4384.6992188
341134,1167.5390625,1,1996,1,11675.398438
341236,1177.5195313,1,1996,1,11775.195313
341344,1260.9296875,1,1996,2,12609.296875
341685,8.1399993896,1,1996,1,81.399963379
341705,1369.7597656,1,1996,2,13697.59375
341707,8.1699981689,1,1996,3,81.699951172
342435,407.22998047,1,1996,1,4072.2988281
342511,1042.3095703,1,1996,3,10423.09375
343097,4.8299980164,1,1996,1,48.299987793
343279,1218.8398438,1,1996,2,12188.398438
343306,858.60986328,1,1996,1,8586.09375
343666,1.0699996948,1,1996,1,10.699996948
343723,839.96972656,1,1996,4,8399.6953125
344013,174.55993652,2,1996,3,1745.5996094
344205,6817.2265625,1,1996,2,68172.25
345097,25.019989014,1,1996,1,250.19995117
345519,108.45996094,1,1996,3,1084.5996094
345602,664.6796875,1,1996,1,6646.796875
345727,981.26953125,1,1996,1,9812.6953125
345809,367.97998047,1,1996,3,3679.7988281
346339,1103.9296875,1,1996,2,11039.296875
346408,121.87994385,2,1996,3,1218.7998047
346858,51.489990234,1,1996,1,514.89990234
347108,981.26953125,1,1996,3,9812.6953125
347395,723.03955078,2,1996,1,7230.3984375
347594,1850.9794922,2,1996,1,18509.796875
347651,382.68994141,1,1996,3,3826.8984375
348035,288.95996094,1,1996,1,2889.5996094
348540,883.04980469,1,1996,5,8830.5
348562,2207.8496094,1,1996,1,22078.5
349040,1272.0292969,1,1996,1,12720.296875
349173,113.40997314,1,1996,3,1134.0996094
349308,607.34960938,1,1996,4,6073.5
349361,29.779998779,1,1996,1,297.79980469
349436,23.619995117,1,1996,1,236.19995117
349477,1768.1396484,1,1996,1,17681.390625
349772,245.31994629,1,1996,1,2453.1992188
349786,180.68994141,2,1996,2,1806.8994141
350209,1363.9091797,3,1996,2,13639.09375
350660,431.23999023,2,1996,1,4312.3984375
350756,434.15991211,2,1996,3,4341.5976563
350906,1587.0693359,2,1996,2,15870.695313
350981,613.28955078,1,1996,1,6132.8984375
351005,35.329986572,1,1996,2,353.29980469
351519,1471.8994141,1,1996,1,14719
351522,1324.7099609,1,1996,1,13247.09375
351903,175.93994141,1,1996,2,1759.3994141
351915,1765.8496094,2,1996,1,17658.5
351982,3671.578125,1,1996,2,36715.78125
352033,38.329986572,1,1996,2,383.29980469
352308,1177.5195313,1,1996,3,11775.195313
352320,2158.7890625,1,1996,1,21587.890625
352387,28.019989014,1,1996,1,280.19995117
352657,981.26953125,1,1996,1,9812.6953125
352877,1512.859375,1,1996,2,15128.59375
352903,2207.8496094,1,1996,3,22078.5
353013,34.529998779,1,1996,1,345.29980469
353036,785.00976563,1,1996,1,7850.0976563
353178,5396.96875,1,1996,2,53969.6875
353408,2590.7382813,1,1996,3,25907.390625
354090,1263.3798828,1,1996,2,12633.796875
354262,293.83984375,1,1996,2,2938.3984375
354334,51.949981689,1,1996,1,519.5
354507,3890.7285156,1,1996,2,38907.28125
354689,9.0599975586,1,1996,1,90.599975586
354810,3253.6796875,1,1996,3,32536.796875
354926,230.16992188,1,1996,2,2301.6992188
355014,464.80981445,1,1996,2,4648.0976563
355264,228.26989746,2,1996,1,2282.6992188
355485,1103.9296875,1,1996,1,11039.296875
355688,2943.7988281,1,1996,3,29438
356000,1962.5390625,1,1996,1,19625.390625
356142,1107.2792969,2,1996,2,11072.796875
356461,1715.1494141,1,1996,3,17151.5
356836,5.1399993896,1,1996,1,51.399993896
356911,490.62988281,1,1996,2,4906.296875
356927,363.64990234,2,1996,1,3636.5
357051,2109.7285156,1,1996,1,21097.296875
357505,6.2799987793,1,1996,1,62.799987793
357826,122.39996338,1,1996,1,1224
358039,883.13964844,1,1996,3,8831.3984375
358111,21.169998169,1,1996,3,211.69995117
358510,6817.2265625,1,1996,1,68172.25
358513,1260.6699219,2,1996,1,12606.695313
359136,882.10986328,1,1996,2,8821.09375
359527,367.97998047,1,1996,2,3679.7988281
359674,951.72998047,1,1996,1,9517.296875
360120,47.709991455,1,1996,1,477.09985352
360738,44.929992676,1,1996,2,449.29980469
360741,200.03991699,1,1996,1,2000.3994141
361234,1471.8994141,1,1996,2,14719
361270,490.62988281,1,1996,2,4906.296875
361277,883.13964844,1,1996,2,8831.3984375
361605,330.52978516,2,1996,1,3305.2988281
361797,4.8199996948,1,1996,3,48.199981689
362174,134.48999023,1,1996,3,1344.8994141
362423,36.799987793,1,1996,2,368
362452,100.95996094,1,1996,3,1009.5996094
362455,268.55981445,1,1996,2,2685.5996094
362521,369.40991211,1,1996,1,3694.0996094
362667,4.219997406,1,1996,1,42.199981689
362910,63.039978027,1,1996,1,630.39990234
363199,147.18994141,1,1996,2,1471.8994141
363261,981.26953125,1,1996,3,9812.6953125
363356,147.18994141,1,1996,2,1471.8994141
363419,557.44970703,1,1996,3,5574.5
363666,817.54980469,1,1996,1,8175.5
363708,1043.7597656,1,1996,1,10437.59375
363710,58.879974365,1,1996,2,588.79980469
363731,956.73974609,1,1996,1,9567.3984375
363757,2969.6289063,1,1996,1,29696.296875
363799,1116.1894531,1,1996,1,11161.898438
363819,46.409973145,1,1996,2,464.09985352
363847,309.86987305,1,1996,5,3098.6992188
364034,245.31994629,1,1996,3,2453.1992188
364265,5989.7578125,1,1996,2,59897.59375
364672,2411.6894531,2,1996,2,24116.890625
364751,98.129943848,1,1996,1,981.29980469
364822,4966.5585938,1,1996,1,49665.59375
365071,120.13995361,1,1996,2,1201.3994141
365131,103.02996826,1,1996,3,1030.2998047
365204,343.43994141,1,1996,1,3434.3984375
365454,1434.7197266,1,1996,3,14347.195313
365593,760.96972656,1,1996,2,7609.6992188
365857,1962.5390625,1,1996,1,19625.390625
365871,883.13964844,1,1996,2,8831.3984375
366123,508.15991211,1,1996,1,5081.5976563
366671,62.179992676,1,1996,2,621.79980469
366777,425.86987305,1,1996,3,4258.6992188
366944,2943.7988281,1,1996,3,29438
367187,16.169998169,1,1996,1,161.69995117
367273,883.13964844,1,1996,1,8831.3984375
367327,190.17993164,1,1996,1,1901.7998047
367559,151.31994629,2,1996,2,1513.1992188
367680,756.68994141,1,1996,1,7566.8984375
368148,65.369995117,1,1996,1,653.69970703
368319,1669.2890625,2,1996,1,16692.890625
368864,613.28955078,1,1996,1,6132.8984375
369039,197.58996582,1,1996,2,1975.8994141
369095,9.0899963379,1,1996,1,90.899963379
369136,588.75976563,1,1996,1,5887.5976563
369365,1079.3896484,1,1996,2,10793.898438
369492,122.65997314,1,1996,2,1226.5996094
369732,2232.3789063,1,1996,4,22323.796875
369765,639.36962891,2,1996,1,6393.6992188
369975,1032.9091797,1,1996,4,10329.09375
370151,206.06994629,1,1996,3,2060.6992188
370159,630.38964844,1,1996,3,6303.8984375
370433,4857.2773438,1,1996,1,48572.78125
370920,692.37988281,3,1996,1,6923.796875
371123,555.14990234,1,1996,2,5551.5
371592,1090.3896484,1,1996,2,10903.898438
371791,877.97998047,1,1996,1,8779.796875
371914,466.09985352,1,1996,2,4661
372098,811.06982422,1,1996,1,8110.6992188
372310,740.59960938,2,1996,5,7406
372336,1748.4091797,2,1996,1,17484.09375
372549,114.45996094,1,1996,2,1144.5996094
373259,598.84960938,1,1996,2,5988.5
373482,41.319976807,2,1996,1,413.19995117
373836,314.13989258,1,1996,1,3141.3984375
374017,180.7598877,1,1996,1,1807.5996094
374342,1226.5898438,1,1996,2,12265.898438
374464,3744.3085938,1,1996,2,37443.09375
374515,2551.2988281,1,1996,1,25513
374674,73.599975586,1,1996,2,736
374692,9119.59375,1,1996,1,91195.875
375184,4489.296875,1,1996,2,44893
375434,318.90991211,1,1996,1,3189.0996094
375855,1590.0195313,1,1996,1,15900.195313
375871,1327.0097656,1,1996,1,13270.09375
375890,49.059997559,1,1996,3,490.59985352
375991,244.2598877,1,1996,1,2442.5996094
376307,122.65997314,1,1996,3,1226.5996094
376343,29.439987183,1,1996,2,294.39990234
376492,621.37988281,1,1996,3,6213.796875
376546,1471.8994141,1,1996,5,14719
376637,6131.6171875,1,1996,1,61316.1875
376761,228.68994141,1,1996,4,2286.8984375
376994,591.86962891,2,1996,2,5918.6992188
377022,709.05957031,1,1996,2,7090.5976563
377245,61.329986572,1,1996,4,613.29980469
377288,610.94970703,1,1996,1,6109.5
377347,4415.7070313,1,1996,2,44157.09375
377382,1766.2792969,1,1996,3,17662.796875
377549,325.36987305,2,1996,1,3253.6992188
377554,3.5899982452,1,1996,1,35.899993896
377726,1128.9697266,2,1996,1,11289.695313
378066,981.26953125,1,1996,2,9812.6953125
378099,689.6796875,1,1996,1,6896.796875
378418,27.369995117,1,1996,3,273.69995117
378427,756.81982422,1,1996,2,7568.1992188
378824,2725.859375,1,1996,1,27258.59375
379010,417.03979492,1,1996,1,4170.3984375
379034,1295.2695313,1,1996,1,12952.695313
379283,0.6999998093,1,1996,1,7
379432,1015.6098633,1,1996,3,10156.09375
379441,9.3199996948,1,1996,3,93.199951172
379448,57.399993896,1,1996,1,574
379494,44.159973145,1,1996,1,441.59985352
379717,230.59997559,1,1996,1,2306
379719,40.439971924,1,1996,3,404.39990234
380000,367.97998047,1,1996,1,3679.7988281
