id_individual,employer_id,contribution_year,contribution,num_contribution,mm_contribution,compensation,cont_type,work_area,activity_code
261155,27332,1998,3788,1,000000000001,37877,1,2,-9
261325,575,1998,1246,11,011111111111,12462,1,2,-9
261547,7680,1998,736,1,000000000001,7360,1,1,-9
261594,16377,1998,507,11,111111101111,4229,1,2,-9
261819,27548,1998,279,12,111111111111,2325,1,2,-9
262022,2382,1998,1288,5,000000101101,12879,1,2,-9
262166,8026,1998,59,4,000111100000,492,1,1,-9
262166,11037,1998,5,1,000000000001,39,1,3,-9
262166,13351,1998,50,2,000000001001,419,1,3,-9
262220,30462,1998,78,5,010110000110,653,1,1,-9
262596,,1998,101,3,,839,2,1,-9
263086,20449,1998,1178,1,000000000001,9813,1,2,-9
263174,19522,1998,168,2,000000001000,1678,1,5,-9
263271,3303,1998,113,2,010000000010,1127,1,4,-9
263478,19425,1998,74,1,000000000001,736,1,2,-9
263789,14668,1998,37,2,010010000000,305,1,1,-9
263843,,1998,685,2,,5711,2,1,-9
264104,26824,1998,297,3,111000000000,2472,1,1,-9
264367,28593,1998,981,1,000000000001,9813,1,2,-9
264441,21013,1998,103,2,000000100100,859,1,1,-9
264528,9564,1998,2698,7,000101110111,26985,1,1,-9
264531,7093,1998,2975,11,011111111111,24789,1,2,-9
264601,18638,1998,55,9,111100111011,458,1,1,-9
264690,26488,1998,5888,2,000000100010,49063,1,2,-9
264888,8148,1998,390,1,000000000001,3896,1,3,-9
264888,20783,1998,1314,2,000000100001,11605,1,3,-9
264888,23902,1998,28,1,000000000100,236,1,3,-9
264888,24446,1998,206,1,010000000000,1717,1,3,-9
264888,27525,1998,323,1,000000000001,3230,1,3,-9
265172,8300,1998,904,9,111111111000,7533,1,1,-9
265370,8773,1998,883,3,000100001010,7360,1,4,-9
265419,,1998,326,3,,2720,2,1,-9
265459,,1998,827,2,,6895,2,1,-9
265808,12440,1998,883,1,000000000001,7360,1,4,-9
265837,27700,1998,294,3,000101000001,2944,1,3,-9
265871,793,1998,2473,9,011011111011,20607,1,2,-9
265885,4775,1998,1549,4,000000100111,15494,1,1,-9
265984,3314,1998,1119,1,010000000000,9322,1,1,-9
266486,29631,1998,236,2,000001000001,1965,1,2,-9
266511,6292,1998,50,3,000000001000,419,1,2,-9
266558,27636,1998,949,10,011111110111,9493,1,1,-9
266618,21270,1998,3778,12,111111111111,31891,1,2,-9
266759,,1998,4773,4,,39776,2,1,-9
266981,6287,1998,49,10,111110111011,405,1,1,-9
266981,,1998,440,1,,3663,2,3,-9
267210,,1998,531,1,,4424,2,1,-9
267309,14832,1998,675,5,011111000000,6746,1,1,-9
267309,16224,1998,909,3,000000000101,9093,1,1,-9
267324,16377,1998,15,4,000111001000,122,1,2,-9
267396,26103,1998,446,1,100000000000,3716,1,1,-9
267691,12190,1998,626,3,011100000000,5215,1,3,-9
267803,25988,1998,24,1,000000000100,203,1,1,-9
267856,18911,1998,294,1,001000000000,2944,1,3,-9
267996,,1998,516,1,,4300,2,2,-9
268085,9234,1998,130,2,000100000001,1084,1,1,-9
268299,,1998,644,3,,5363,2,1,-9
268319,3322,1998,981,1,000000000001,9813,1,3,-9
268553,10047,1998,32,1,000000000001,267,1,1,-9
268553,28595,1998,120,2,000110000000,1004,1,1,-9
268675,5856,1998,245,1,000000000001,2453,1,3,-9
269502,21512,1998,151,3,001001000001,1511,1,1,-9
269585,2286,1998,236,1,001000000000,1970,1,3,-9
270129,26551,1998,88,1,010000000000,736,1,3,-9
270140,19936,1998,160,1,100000000000,1596,1,2,-9
270151,,1998,1443,3,,12029,2,1,-9
270174,22085,1998,495,5,000000011111,4123,1,2,-9
270257,7568,1998,6,1,000000100000,65,1,4,-9
270260,,1998,1840,8,,15334,2,3,-9
270537,21940,1998,380,6,011111000000,3249,1,1,-9
270685,20582,1998,1544,11,011111111111,15439,1,1,-9
270862,3934,1998,318,3,001000001001,2649,1,2,-9
271075,,1998,77,1,,646,2,1,-9
271342,,1998,2538,2,,21149,2,1,-9
271422,11849,1998,2061,2,000000100010,17172,1,1,-9
271573,9212,1998,645,3,000001001010,5379,1,3,-9
271583,27272,1998,1299,5,100100001011,12795,1,3,-9
271683,8928,1998,516,3,000001001001,4917,1,4,-9
271714,426,1998,1470,12,111111011111,12248,1,1,-9
272118,9043,1998,102,1,000000000001,852,1,4,-9
272398,4866,1998,3317,8,101111001011,33173,1,2,-9
272685,,1998,589,1,,4906,2,3,-9
273105,23730,1998,2299,12,111111111111,22993,1,2,-9
273245,28309,1998,2826,1,000000000001,23550,1,3,-9
273506,,1998,812,1,,6770,2,4,-9
273684,2784,1998,493,3,000001000011,4927,1,2,-9
273684,30915,1998,177,3,000010001001,1766,1,2,-9
273844,24592,1998,4906,3,100001010000,49063,1,1,-9
274272,1751,1998,8644,9,001111101111,72037,1,3,-9
274762,7266,1998,2944,3,000010000101,24532,1,2,-9
275181,10149,1998,5888,7,001000111101,49063,1,2,-9
275281,17717,1998,2355,5,000001101011,19626,1,2,-9
275515,25057,1998,117,3,000000001011,975,1,2,-9
275690,21068,1998,415,1,000000000001,4151,1,3,-9
275945,,1998,107,2,,895,2,2,-9
275953,,1998,257,1,,2143,2,1,-9
276012,6015,1998,54,1,000000000001,540,1,4,-9
276151,,1998,150,1,,1252,2,2,-9
276182,27548,1998,8,3,000111000000,66,1,2,-9
276273,11603,1998,544,5,001101100001,4531,1,1,-9
276383,20040,1998,736,3,111000000000,7360,1,1,-9
276686,11469,1998,211,1,000000000010,2107,1,3,-9
276945,12959,1998,412,1,000000000010,3434,1,5,-9
277286,7720,1998,920,2,001000100000,7665,1,3,-9
277602,1394,1998,3123,14,111111111111,31230,1,1,-9
277602,26989,1998,1545,8,000011111111,15447,1,1,-9
277718,27548,1998,1,1,000000000010,6,1,2,-9
277778,15894,1998,265,1,100000000000,2208,1,2,-9
277906,1436,1998,1331,1,000100000000,11095,1,1,-9
277906,2521,1998,1441,1,100000000000,12008,1,1,-9
278195,198,1998,2619,7,101011101010,25272,1,3,-9
278222,9717,1998,3610,10,101111101111,30084,1,1,-9
278233,,1998,1442,9,,12021,2,1,-9
278396,8263,1998,3,1,010000000000,27,1,5,-9
278635,435,1998,589,2,000000000110,4906,1,1,-9
278750,,1998,3991,8,,33256,2,1,-9
278828,20661,1998,275,1,000000000001,2748,1,1,-9
278858,,1998,49,1,,405,2,2,-9
278959,,1998,1321,3,,11009,2,3,-9
279316,,1998,390,1,,3249,2,1,-9
279465,,1998,2653,3,,22104,2,4,-9
279698,18638,1998,91,9,111100111011,756,1,1,-9
279880,26896,1998,97,3,000000000111,809,1,1,-9
280032,3895,1998,698,2,000000100100,5818,1,1,-9
280032,5019,1998,219,1,000000100000,1824,1,1,-9
280032,6383,1998,353,1,000000001000,2944,1,1,-9
280038,28141,1998,1349,3,000001001001,13490,1,1,-9
280122,3895,1998,318,1,000000000001,2646,1,1,-9
280122,13469,1998,5299,1,000000000001,44157,1,1,-9
280144,8688,1998,147,5,011110010000,1227,1,4,-9
280234,14813,1998,37,1,000000000001,368,1,1,-9
280249,9062,1998,27,2,010100000000,266,1,2,-9
280281,18638,1998,53,7,111100100011,440,1,1,-9
280519,4306,1998,850,4,000000011011,7083,1,1,-9
280540,5797,1998,3945,2,000000100001,32872,1,3,-9
280540,19739,1998,1236,1,000000000001,10303,1,3,-9
280685,18638,1998,10,1,100000000000,86,1,1,-9
280826,6287,1998,114,12,111111111111,1143,1,1,-9
280866,17984,1998,170,5,011010110000,1703,1,2,-9
280945,11149,1998,116,3,000011100000,966,1,4,-9
281030,16377,1998,160,11,111101111111,1333,1,2,-9
281188,19013,1998,775,11,110111111111,7747,1,5,-9
281358,18638,1998,35,8,111100011011,295,1,1,-9
281419,769,1998,3533,9,001111110111,29438,1,1,-9
281434,4122,1998,1159,1,000000000001,9658,1,4,-9
281458,12891,1998,1571,6,000101110010,15705,1,1,-9
281480,635,1998,463,2,000000000101,3862,1,2,-9
281576,23374,1998,1795,11,111111111110,17954,1,2,-9
281931,,1998,600,2,,5001,2,4,-9
282143,25477,1998,2355,10,011111101111,19625,1,1,-9
282159,5039,1998,2333,3,010100000100,19441,1,4,-9
282251,20864,1998,22,3,000100100000,221,1,2,-9
282370,9563,1998,736,1,000000000001,6133,1,2,-9
282385,,1998,1126,1,,9382,2,5,-9
282510,1244,1998,699,1,100000000000,5822,1,2,-9
282666,25206,1998,253,2,000011000000,2107,1,1,-9
282666,,1998,1027,1,,8560,2,1,-9
282724,5822,1998,2355,12,111111111111,23550,1,1,-9
282909,,1998,262,1,,2182,2,2,-9
282923,8847,1998,841,4,001001000101,8405,1,1,-9
282928,,1998,144,1,,1201,2,2,-9
282972,13510,1998,1474,10,010111111111,12284,1,3,-9
283146,25540,1998,33,1,000000000100,274,1,1,-9
283384,8367,1998,471,1,001000000000,3925,1,1,-9
283384,14223,1998,3415,6,001010110011,28457,1,1,-9
284413,5069,1998,2944,1,000000000001,24532,1,1,-9
284665,3109,1998,383,5,100100100101,3827,1,1,-9
285209,28815,1998,255,1,000000000001,2554,1,2,-9
285252,27061,1998,66,2,000000000011,547,1,2,-9
285641,3195,1998,1065,1,000010000000,10649,1,2,-9
285686,16268,1998,604,7,101100101110,5034,1,3,-9
285753,5888,1998,1499,4,001010100010,12493,1,4,-9
285988,21522,1998,59,1,000000000001,491,1,1,-9
286119,25632,1998,2826,10,111111111100,28261,1,1,-9
286119,26231,1998,353,1,000000000001,3533,1,1,-9
286414,27104,1998,4293,12,111111111111,42930,1,1,-9
286624,11856,1998,34,6,001010001111,283,1,1,-9
286752,27548,1998,30,4,010000100110,247,1,2,-9
287141,16377,1998,27,3,111000000000,225,1,2,-9
287141,19405,1998,2326,1,000000000001,19380,1,3,-9
287141,24855,1998,79,1,001000000000,657,1,1,-9
287358,30936,1998,2355,1,001000000000,19625,1,1,-9
287644,11121,1998,1104,8,000101111111,11039,1,1,-9
287877,24143,1998,1325,5,000100011101,11039,1,4,-9
288079,15554,1998,511,4,111100000000,4330,1,1,-9
288110,27312,1998,471,1,000000000001,3925,1,3,-9
288330,29269,1998,45,2,000011000000,374,1,1,-9
288340,,1998,665,1,,5543,2,3,-9
288433,15776,1998,824,10,111111011110,6869,1,1,-9
288537,4107,1998,107,8,101110010111,1068,1,2,-9
288611,11919,1998,294,2,000000000011,2453,1,2,-9
288932,8710,1998,648,3,000001000011,5397,1,1,-9
289562,21778,1998,3874,1,000000000001,32283,1,2,-9
289562,24915,1998,147,1,000010000000,1227,1,2,-9
289613,,1998,279,2,,2324,2,3,-9
289720,,1998,801,1,,6671,2,4,-9
289951,744,1998,879,12,111111111111,7325,1,3,-9
289960,,1998,720,2,,6000,2,4,-9
289975,6962,1998,3680,4,010000101001,36798,1,1,-9
290115,21202,1998,212,3,001001000001,1767,1,1,-9
290794,21038,1998,1766,3,000001010010,17663,1,1,-9
290860,17725,1998,313,6,011111100000,2610,1,1,-9
291117,27055,1998,42,1,000000000001,420,1,2,-9
291159,,1998,1767,4,,14723,2,1,-9
291706,2035,1998,324,1,000001000000,2698,1,1,-9
291799,14945,1998,402,6,111111000000,3349,1,1,-9
292052,4980,1998,2453,11,111111111011,24532,1,3,-9
292206,19463,1998,1178,1,000000000001,11775,1,3,-9
293204,12677,1998,2171,3,000010000011,18093,1,5,-9
293311,8300,1998,301,3,000000000111,2511,1,1,-9
293378,7501,1998,16,1,000000000001,132,1,1,-9
293523,,1998,4766,7,,39716,2,4,-9
294204,23244,1998,328,9,011111100111,3278,1,4,-9
294230,,1998,8644,3,,72037,2,1,-9
294234,9035,1998,5348,8,111110110100,44565,1,5,-9
294606,4202,1998,47,8,101111000111,472,1,1,-9
294627,15310,1998,1178,1,000000000001,9813,1,5,-9
294809,16778,1998,1766,1,000000010000,14719,1,3,-9
294941,6287,1998,22,9,110111101101,185,1,1,-9
295040,10619,1998,782,5,100000100111,6515,1,1,-9
295135,8779,1998,981,1,000000000001,8177,1,2,-9
295231,,1998,366,1,,3047,2,3,-9
295236,13291,1998,3533,12,111111111111,29438,1,2,-9
295240,11460,1998,393,1,000000000100,3925,1,2,-9
295325,22035,1998,252,3,000000000111,2096,1,3,-9
296038,29024,1998,2211,11,011111111111,18423,1,1,-9
296412,13088,1998,1049,6,111000000111,10488,1,1,-9
296555,18795,1998,1001,2,110000000000,8341,1,2,-9
296677,15011,1998,1506,12,111111111111,15062,1,1,-9
297084,18638,1998,8,6,111100010001,66,1,1,-9
297588,6509,1998,1974,12,111111111111,19738,1,2,-9
297602,17789,1998,589,6,000001101111,5888,1,2,-9
297680,9117,1998,170,1,000010000000,1417,1,2,-9
297680,9528,1998,170,1,000010000000,1417,1,2,-9
297698,4743,1998,3533,8,011111111000,29438,1,1,-9
297722,22044,1998,208,11,111111011111,1730,1,3,-9
298029,18638,1998,6,2,100000000001,51,1,1,-9
298037,1780,1998,290,3,000000001110,2416,1,1,-9
298350,15568,1998,167,3,000000001110,1390,1,2,-9
298404,,1998,188,1,,1567,2,3,-9
298484,1670,1998,5864,12,111111111111,48867,1,1,-9
299042,4091,1998,226,1,000001000000,2257,1,3,-9
299167,7046,1998,2944,12,111111111111,29438,1,1,-9
299372,,1998,349,1,,2909,2,3,-9
299710,,1998,276,1,,2298,2,1,-9
299725,4117,1998,40,1,000000000001,404,1,2,-9
299902,19050,1998,1178,1,000000000001,9813,1,1,-9
299902,30947,1998,2944,2,000000011000,24532,1,1,-9
300120,27548,1998,4,1,000000000001,36,1,2,-9
300186,8957,1998,4710,1,000000000010,39251,1,2,-9
300186,20310,1998,3934,1,000000000001,32785,1,2,-9
300707,16860,1998,98,4,011101000000,979,1,2,-9
301152,27430,1998,3044,11,111101111111,25366,1,1,-9
301209,6807,1998,1885,12,111111111111,15710,1,1,-9
301428,,1998,3610,3,,30079,2,2,-9
301888,14803,1998,147,5,011111000000,1227,1,2,-9
302114,2731,1998,1472,10,111111101101,14719,1,1,-9
302346,27227,1998,515,6,000000111111,4293,1,5,-9
302364,24024,1998,56,3,000000111000,469,1,4,-9
302506,13551,1998,3038,10,001111111111,25317,1,4,-9
302664,22922,1998,2,1,000000001000,20,1,2,-9
302943,11561,1998,883,3,000000000111,7360,1,1,-9
303219,22547,1998,13,1,000000000010,126,1,4,-9
303703,21924,1998,60,2,000000001100,503,1,2,-9
303838,10061,1998,353,12,111111111111,2944,1,2,-9
303913,22821,1998,1178,1,000000000001,9813,1,1,-9
303945,,1998,5490,4,,45749,2,1,-9
304177,22929,1998,245,1,000010000000,2044,1,1,-9
304299,5499,1998,866,12,111111111111,7217,1,3,-9
304486,,1998,875,8,,7291,2,1,-9
304488,21991,1998,589,1,000000000001,4906,1,1,-9
305026,18752,1998,0,3,010110000000,0,1,1,-9
305026,21249,1998,511,3,001010000000,4582,1,1,-9
305026,30399,1998,195,5,011111000000,1623,1,1,-9
305224,24021,1998,798,8,000111101111,6646,1,5,-9
306378,9784,1998,283,1,000000000001,2355,1,3,-9
306405,15113,1998,981,2,010000000100,9813,1,3,-9
306504,19940,1998,1030,4,110000000110,8586,1,3,-9
306617,21396,1998,6599,3,000100100100,54996,1,1,-9
306714,5676,1998,2698,11,011111111111,26985,1,3,-9
306750,14470,1998,6507,11,011111111111,54228,1,1,-9
306822,23486,1998,1178,1,000000000001,9813,1,3,-9
306824,18638,1998,90,9,111100111011,751,1,1,-9
307059,15918,1998,1178,2,010000000000,9813,1,2,-9
307076,30132,1998,2120,4,100100100100,17663,1,3,-9
307367,3803,1998,337,4,100100100100,2807,1,1,-9
307585,736,1998,504,10,101111101111,5038,1,2,-9
307668,30497,1998,883,10,001111111111,8831,1,2,-9
307884,22769,1998,1649,4,001001000101,13738,1,2,-9
308434,6287,1998,13,10,111111110110,117,1,1,-9
308467,17803,1998,3434,1,000000000001,34344,1,1,-9
308482,,1998,15,1,,125,2,1,-9
308810,13377,1998,2944,1,000000000001,24532,1,3,-9
308952,11416,1998,3533,2,000000001001,29438,1,1,-9
308952,21573,1998,1178,1,000000000001,9813,1,1,-9
308998,6328,1998,2591,11,111111011111,21588,1,3,-9
309155,11125,1998,118,1,000000000001,981,1,1,-9
309257,2901,1998,1540,10,011110111111,15401,1,2,-9
309298,19662,1998,612,1,000100000000,5103,1,2,-9
310019,14573,1998,7499,12,111111111111,62491,1,2,-9
310615,7309,1998,134,3,111000000000,1113,1,1,-9
310717,14065,1998,707,1,000000000001,5888,1,2,-9
310847,6287,1998,11,9,111111010101,91,1,1,-9
311216,18638,1998,10,6,110100100011,81,1,1,-9
311392,,1998,3416,2,,28465,2,2,-9
311423,10422,1998,6,1,000000000001,49,1,2,-9
311690,3490,1998,4710,1,000000000001,39251,1,1,-9
312463,7175,1998,536,3,101100000000,4469,1,1,-9
312559,,1998,1881,2,,15674,2,3,-9
312658,24960,1998,478,5,000000011111,3979,1,3,-9
312658,26863,1998,19,1,000100000000,157,1,2,-9
312658,27133,1998,563,6,011111100000,4692,1,3,-9
312707,27800,1998,1159,3,011100000000,9658,1,1,-9
312808,28167,1998,155,4,100101000001,1295,1,1,-9
312817,2566,1998,495,12,111111111111,4673,1,1,-9
313788,27548,1998,15,5,101110000100,127,1,2,-9
314132,9088,1998,7,1,000100000000,59,1,2,-9
314699,22930,1998,2649,12,111111111111,22079,1,2,-9
314843,16210,1998,821,9,011111110011,6844,1,1,-9
315119,1658,1998,398,6,011111100000,3317,1,1,-9
315119,,1998,212,1,,1769,2,1,-9
315540,1801,1998,65,1,000000000010,540,1,1,-9
315651,26029,1998,360,5,001101000011,2997,1,4,-9
315791,11437,1998,65,10,111111100111,543,1,4,-9
316109,1186,1998,487,2,001100000000,4870,1,1,-9
316109,30792,1998,466,3,000011100000,4661,1,1,-9
316173,17617,1998,2546,12,111111111111,21215,1,2,-9
316173,22187,1998,109,1,000000000001,1093,1,2,-9
316291,,1998,1007,7,,8392,2,2,-9
316346,11024,1998,736,2,001001000000,6133,1,2,-9
316480,21924,1998,29,3,000011100000,241,1,2,-9
316945,4054,1998,4,2,001000001000,44,1,1,-9
316948,6287,1998,1,1,000000010000,8,1,1,-9
317071,6969,1998,1413,3,000000001011,11775,1,2,-9
317071,9747,1998,1413,3,000000111000,11775,1,2,-9
317071,16149,1998,3610,4,000100101001,30079,1,2,-9
317419,18500,1998,24,1,000001000000,201,1,3,-9
317441,28577,1998,810,4,000100100101,8101,1,1,-9
317605,19688,1998,256,3,010001000100,2558,1,4,-9
317664,3243,1998,109,2,000100100000,908,1,3,-9
317664,20081,1998,62,1,100000000000,515,1,3,-9
318013,5871,1998,8,1,000010000000,84,1,3,-9
318016,,1998,6549,3,,54577,2,1,-9
318078,5068,1998,57,2,000000100001,566,1,5,-9
318321,18465,1998,42,2,000001000001,417,1,2,-9
318904,23146,1998,35,1,000000000100,288,1,1,-9
319249,23918,1998,155,1,000000000001,1288,1,2,-9
319371,,1998,1658,7,,13815,2,2,-9
319434,,1998,1987,3,,16557,2,1,-9
319530,,1998,3879,3,,32326,2,1,-9
319588,14239,1998,3499,11,011111111001,29162,1,2,-9
319916,29336,1998,39,1,000000100000,393,1,3,-9
319983,,1998,646,2,,5380,2,4,-9
319995,24935,1998,1178,3,100101000000,11775,1,1,-9
320060,28206,1998,11,1,100000000000,108,1,2,-9
320153,12530,1998,3966,2,000011000000,33053,1,1,-9
320153,26084,1998,8491,1,000001000000,70755,1,1,-9
320506,22892,1998,69,1,001000000000,688,1,1,-9
320529,17488,1998,12,1,000000010000,118,1,2,-9
320560,18045,1998,672,1,100000000000,6722,1,2,-9
320560,21618,1998,828,3,100110000000,8277,1,2,-9
320692,20329,1998,1641,3,000000000111,13672,1,3,-9
320736,10876,1998,7172,5,001001000101,59770,1,4,-9
320836,3460,1998,1766,4,000110010010,14719,1,2,-9
321704,6287,1998,29,10,111101110111,288,1,1,-9
321704,,1998,1197,3,,9976,2,2,-9
321775,3803,1998,86,3,010010000100,716,1,1,-9
321775,29269,1998,22,1,000100000000,186,1,1,-9
321898,16873,1998,172,7,111100000100,1435,1,1,-9
321961,10271,1998,5888,1,000000000001,49063,1,3,-9
322062,,1998,2545,1,,21209,2,2,-9
322161,29096,1998,157,9,111111100011,1305,1,3,-9
322401,27548,1998,34,9,110011011111,287,1,2,-9
322422,3608,1998,28,2,000000000110,237,1,2,-9
322737,22044,1998,257,12,111111111111,2573,1,3,-9
322909,6287,1998,20,10,111111110110,198,1,1,-9
323120,11583,1998,646,10,111111100111,5385,1,3,-9
323213,18297,1998,106,2,000010000010,1065,1,1,-9
323247,14765,1998,3533,3,000010000101,29438,1,2,-9
323553,14050,1998,1349,9,010111111101,13492,1,2,-9
323599,,1998,2476,3,,20632,2,1,-9
323723,1718,1998,589,3,000010100010,4906,1,3,-9
323940,27680,1998,130,2,001000100000,1178,1,2,-9
324092,6256,1998,1545,1,010000000000,15455,1,2,-9
324092,7169,1998,1545,1,010000000000,15455,1,2,-9
324092,10315,1998,1545,1,010000000000,15455,1,2,-9
324092,27874,1998,442,1,010000000000,4416,1,2,-9
324092,29856,1998,491,1,000000000001,4906,1,2,-9
324205,,1998,5393,1,,44945,2,3,-9
324370,12754,1998,180,8,010101110111,1798,1,2,-9
324371,27209,1998,2944,1,000001000000,24532,1,2,-9
324518,11357,1998,1310,2,000000000011,13100,1,1,-9
324650,2841,1998,123,1,000000000010,1227,1,2,-9
324749,1683,1998,3038,13,011111111111,26092,1,1,-9
324749,,1998,417,1,,3473,2,2,-9
325347,,1998,2001,1,,16673,2,1,-9
325829,10692,1998,1943,1,000000000001,16191,1,1,-9
325838,18638,1998,256,9,111100111011,2136,1,1,-9
325904,21951,1998,183,2,001010000000,1524,1,1,-9
326168,7025,1998,161,1,000010000000,1343,1,2,-9
326168,10230,1998,837,3,000101000100,6975,1,2,-9
326168,23823,1998,194,1,000000000100,1619,1,2,-9
326680,8867,1998,5806,10,111111111100,58058,1,1,-9
326680,29726,1998,92,1,000000001000,765,1,1,-9
326880,6182,1998,1738,3,000001100001,17380,1,2,-9
326988,17137,1998,1840,8,000011111111,18399,1,3,-9
327472,16856,1998,1086,5,111110000000,10856,1,1,-9
327666,572,1998,62,4,010100000101,620,1,2,-9
327711,10407,1998,2355,2,000000010001,19625,1,2,-9
327993,,1998,1834,2,,15287,2,2,-9
327995,9271,1998,199,3,000000010100,1660,1,1,-9
328191,11824,1998,4142,7,000111101110,34514,1,1,-9
328416,2910,1998,316,1,100000000000,3165,1,1,-9
328671,16659,1998,28,2,000100010000,233,1,4,-9
328802,,1998,3435,2,,28625,2,4,-9
328899,,1998,4154,4,,34616,2,2,-9
329043,2472,1998,1327,11,110111111111,11055,1,1,-9
329165,,1998,1188,2,,9899,2,1,-9
329166,9388,1998,89,4,000011110000,893,1,2,-9
329167,,1998,419,2,,3495,2,3,-9
329359,26029,1998,1097,12,110111111111,9272,1,4,-9
329452,21924,1998,36,2,000110000000,301,1,2,-9
329468,14544,1998,892,10,001111111111,7433,1,1,-9
329502,12747,1998,292,3,111000000000,2436,1,4,-9
329760,16377,1998,80,7,111111001000,772,1,2,-9
329845,,1998,3154,4,,26283,2,4,-9
330019,2654,1998,290,1,000000000001,2414,1,4,-9
330134,,1998,1276,4,,10635,2,3,-9
330779,25968,1998,7201,12,111111111111,60012,1,3,-9
331179,26508,1998,927,12,111111111111,9273,1,2,-9
331299,10125,1998,1555,10,010111111111,12957,1,1,-9
332120,18865,1998,8334,10,111111100111,69453,1,1,-9
332195,16873,1998,873,19,111111111111,7273,1,1,-9
332302,15557,1998,554,1,000000100000,4613,1,2,-9
332302,16430,1998,1308,2,100010000000,10899,1,2,-9
332302,18957,1998,6774,1,010000000000,56452,1,2,-9
333079,2433,1998,32,3,100000001010,264,1,1,-9
333237,17967,1998,8644,3,101100000000,72035,1,3,-9
333430,22177,1998,476,5,101101100000,3964,1,1,-9
333691,,1998,314,1,,2617,2,1,-9
333736,16470,1998,1079,1,000000000001,10794,1,2,-9
333986,17417,1998,1771,5,000000101101,14755,1,1,-9
334850,16858,1998,7204,4,000101000110,72035,1,1,-9
334882,17452,1998,704,6,010101001011,5864,1,1,-9
334977,30366,1998,696,3,000000000111,5799,1,2,-9
335074,2681,1998,3680,1,000000000010,36798,1,1,-9
335081,27424,1998,10,1,000000000001,98,1,5,-9
335083,3028,1998,1391,1,000000100000,11590,1,5,-9
335108,11967,1998,381,1,000000000100,3176,1,1,-9
335406,23719,1998,20,3,011000010000,170,1,3,-9
335504,,1998,5514,3,,45947,2,1,-9
335813,10310,1998,2519,4,011000100000,22896,1,1,-9
335847,27141,1998,353,1,000000000001,2944,1,2,-9
335970,,1998,142,6,,1179,2,4,-9
336166,18638,1998,80,9,111100111011,667,1,1,-9
336201,23214,1998,1018,5,001010110010,10181,1,2,-9
336257,5713,1998,290,5,000000001111,2414,1,1,-9
336440,1606,1998,441,7,011111000001,4410,1,3,-9
336544,10758,1998,209,1,010000000000,2090,1,5,-9
336603,13664,1998,294,2,001000001000,2453,1,2,-9
336931,,1998,2521,5,,21007,2,1,-9
336972,14156,1998,4342,4,001000100101,36184,1,2,-9
337059,21951,1998,201,2,001010000000,1674,1,1,-9
337172,27088,1998,1359,1,000000000001,11321,1,3,-9
337258,,1998,2663,8,,22190,2,3,-9
337894,6403,1998,265,2,000000000110,2211,1,3,-9
337912,18638,1998,13,6,101100110010,108,1,1,-9
338025,8031,1998,324,2,000000000011,2698,1,2,-9
338086,28381,1998,160,4,000001111000,1332,1,1,-9
338120,26697,1998,648,3,000011100000,5399,1,3,-9
338308,16563,1998,221,1,010000000000,1846,1,1,-9
338388,28015,1998,2797,3,000001001001,27966,1,2,-9
338409,24376,1998,30,2,000001000000,298,1,3,-9
338797,,1998,3744,1,,31203,2,1,-9
338884,25175,1998,29,1,000000000010,245,1,4,-9
339120,24339,1998,500,10,011111110111,4170,1,3,-9
339200,2706,1998,1825,12,111111111111,17663,1,2,-9
339248,6287,1998,25,7,111011001001,216,1,1,-9
339248,27548,1998,15,7,000000111111,137,1,2,-9
339251,,1998,827,3,,6890,2,1,-9
339254,22044,1998,193,12,111111111111,1605,1,3,-9
339316,461,1998,110,1,000001000000,913,1,1,-9
339567,16301,1998,3005,12,111111111111,25044,1,1,-9
339762,29697,1998,324,3,100001000001,2698,1,1,-9
340043,29252,1998,61,1,000000000001,615,1,5,-9
340072,,1998,3495,7,,29124,2,3,-9
340250,473,1998,338,6,111000000111,2817,1,1,-9
340261,26331,1998,139,3,111000000000,1162,1,1,-9
340419,30623,1998,1893,4,000000001111,15775,1,2,-9
340960,5555,1998,1178,1,000000000001,9813,1,2,-9
341134,16684,1998,727,5,001110110000,7271,1,1,-9
341485,5934,1998,144,2,000011000000,1200,1,3,-9
341489,4607,1998,307,1,001000000000,3066,1,2,-9
341705,11311,1998,8305,11,111111011110,69205,1,2,-9
342048,24950,1998,27,1,100000000000,270,1,2,-9
342214,27215,1998,219,2,000000000101,2195,1,3,-9
342435,25188,1998,1035,10,011111101111,9248,1,1,-9
342511,2906,1998,1027,6,000000111111,10265,1,3,-9
342655,27548,1998,0,1,001000000000,4,1,2,-9
343113,13406,1998,1699,10,111111111001,15078,1,1,-9
343279,5909,1998,5063,11,101111111111,42195,1,2,-9
343692,12404,1998,37,2,000000000101,309,1,4,-9
344013,,1998,1046,3,,8720,2,3,-9
344205,16589,1998,7127,2,001000100000,59392,1,2,-9
345141,10761,1998,4864,5,000010100111,48645,1,2,-9
345188,23153,1998,59,1,000000100000,589,1,2,-9
345437,25755,1998,43,1,000000000100,432,1,2,-9
345437,30296,1998,736,2,000000010001,7360,1,2,-9
345602,5955,1998,316,3,000000000111,3159,1,1,-9
345727,143,1998,2944,1,000000000001,29438,1,1,-9
345809,10369,1998,1902,8,010111010111,19024,1,3,-9
345812,22401,1998,98,1,000010000000,981,1,1,-9
