id_individual,employer_id,contribution_year,contribution,num_contribution,mm_contribution,compensation,cont_type,work_area,activity_code
232094,,2002,3513,10,,25508,2,1,-9
232168,17176,2002,103,2,000100010000,736,1,1,19
232168,23614,2002,1027,8,111100111010,7336,1,1,36
232260,12952,2002,6234,2,010010000000,44529,1,1,1
232278,4560,2002,1027,12,111111111111,7336,1,3,8
232337,26347,2002,616,8,000011111111,4400,1,3,8
232425,9360,2002,1945,11,011111111111,13893,1,1,6
232466,9403,2002,224,8,000111011111,1600,1,3,36
232951,17694,2002,65,1,000010000000,650,1,4,10
233008,17107,2002,177,2,000010001000,1770,1,1,4
233020,20841,2002,543,3,000111000000,3879,1,1,18
233034,459,2002,3506,11,011111111111,25043,1,1,14
233101,,2002,400,5,,2857,2,3,-9
233107,23039,2002,2171,11,011111111111,15507,1,1,1
233197,10700,2002,160,1,000000001000,1600,1,3,1
233311,3773,2002,149,7,111110110000,1064,1,4,26
233320,12883,2002,70,1,000100000000,500,1,3,36
233320,26755,2002,93,2,000000100010,664,1,3,14
233584,2794,2002,40,2,000000110000,286,1,2,36
233616,9776,2002,494,2,000000000011,3529,1,3,1
233617,25172,2002,446,4,000000001111,3186,1,3,36
233627,9120,2002,10,2,110000000000,71,1,1,36
233752,27971,2002,70,1,000000001000,500,1,5,36
233970,367,2002,10991,6,111111000000,78507,1,1,1
234028,18849,2002,16,1,000000000001,160,1,2,1
234052,8596,2002,1940,1,000000000001,19400,1,5,1
234311,9620,2002,620,1,000000000001,6200,1,2,1
234554,11597,2002,1669,11,011111111111,11921,1,3,36
234563,11445,2002,520,6,000000111111,5200,1,2,1
234578,21034,2002,8,1,000000010000,80,1,5,36
234586,15335,2002,1984,1,000001000000,14171,1,2,1
234648,19516,2002,1355,11,011111111111,9679,1,2,14
234742,22530,2002,684,1,000000000001,6840,1,4,8
234742,30548,2002,667,1,000001000000,6670,1,4,5
234982,13092,2002,1508,12,111111111111,10771,1,3,36
235066,18363,2002,854,1,000000000100,6100,1,1,1
235288,,2002,524,11,,3741,2,4,-9
235423,7713,2002,480,6,000000111111,3429,1,4,26
235671,29705,2002,600,1,000000000001,6000,1,2,1
236226,27108,2002,868,1,000000000001,6200,1,4,6
236374,27458,2002,286,3,000000000111,2043,1,1,36
236490,28184,2002,1629,10,111111111100,11636,1,5,6
236564,30488,2002,129,1,000000100000,921,1,3,36
236589,11660,2002,538,6,000000111111,3843,1,3,36
236589,18730,2002,280,1,000000000001,2000,1,3,36
236949,4101,2002,4916,2,000001000001,35114,1,1,1
237147,632,2002,2603,1,000000000001,18593,1,5,1
237147,17866,2002,27,3,000010100001,270,1,5,4
237461,4099,2002,327,3,000000000111,2336,1,3,36
237693,3428,2002,1397,7,111111100000,13970,1,1,36
237693,28604,2002,1082,5,000001111001,10820,1,1,26
237714,4895,2002,866,4,000000110110,6186,1,3,36
237720,28801,2002,816,10,101111110111,5829,1,1,25
237730,11069,2002,3324,12,111111111111,23743,1,1,19
237919,26219,2002,1016,10,001111111111,7257,1,1,26
238187,3410,2002,280,2,000000000011,2000,1,1,36
238191,,2002,3614,3,,25814,2,1,-9
238230,,2002,988,2,,7319,2,4,-9
238276,9247,2002,959,9,001111111110,6850,1,2,3
238425,19731,2002,17,1,100000000000,121,1,2,36
238464,12384,2002,10,2,000001100000,71,1,1,36
238493,7410,2002,1820,7,000011111110,18200,1,3,1
238594,13028,2002,39,4,001111000000,279,1,4,14
239038,27548,2002,4,1,100000000000,29,1,2,18
239183,21283,2002,90,2,000000000011,643,1,3,36
239512,2442,2002,1500,1,000000000001,15000,1,1,1
239686,1444,2002,22,1,000000000010,220,1,1,4
240001,17500,2002,583,10,011111111110,4164,1,3,19
240042,14270,2002,155,1,000000000001,1550,1,1,36
240229,20130,2002,2000,1,000000000001,20000,1,3,1
240336,,2002,3885,8,,28777,2,4,-9
240439,13794,2002,152,4,111100000000,1086,1,3,8
240451,30697,2002,364,7,001111010101,3640,1,2,3
240584,27548,2002,1,1,001000000000,7,1,2,18
240778,26320,2002,624,1,010000000000,6240,1,5,36
240826,6765,2002,1784,4,000100100011,17840,1,1,1
240826,13680,2002,1484,2,000000100001,14840,1,1,1
240868,7063,2002,387,7,011111000011,3870,1,2,36
240883,16377,2002,414,12,111111111111,2957,1,2,36
240951,26089,2002,6996,12,111111111111,49971,1,1,1
240956,30201,2002,50,3,000000000111,357,1,5,14
240987,25003,2002,2565,8,000011111111,25650,1,1,1
241089,14686,2002,35,2,100010000000,250,1,1,1
241178,11039,2002,2063,12,111111111111,20630,1,5,36
241388,10481,2002,967,5,000000011111,6907,1,1,19
241427,27305,2002,722,2,000000100010,5157,1,3,1
241778,16719,2002,759,1,000000000001,5421,1,5,1
241804,22788,2002,181,1,000001000000,1810,1,3,36
241917,14409,2002,527,4,000000111100,3764,1,1,1
241917,24013,2002,336,2,000000000011,2400,1,1,23
241956,8628,2002,111,1,000000000001,793,1,3,36
242208,23079,2002,2899,11,111111111110,20707,1,2,23
242231,27616,2002,122,4,000000011110,871,1,3,1
242331,6631,2002,416,8,011111110100,4160,1,1,36
242420,,2002,1811,6,,13415,2,3,-9
242488,15815,2002,6860,12,111111111111,68600,1,1,5
242569,29229,2002,27,1,000000001000,193,1,2,18
242584,16377,2002,11,2,110000000000,110,1,2,36
242605,20139,2002,4524,12,111111111111,32314,1,3,1
242658,,2002,9939,12,,70993,2,1,-9
243127,,2002,4162,3,,30833,2,1,-9
243365,7311,2002,129,1,000000001000,1290,1,3,14
243438,19874,2002,2546,9,000111111111,18186,1,3,36
243489,,2002,1140,3,,8144,2,2,-9
243609,1743,2002,145,1,000010000000,1036,1,2,36
243609,9506,2002,3668,6,011000111100,26200,1,2,1
243609,,2002,6832,5,,48803,2,2,-9
243828,6576,2002,549,3,000000000111,3921,1,3,36
243896,23019,2002,5204,4,010010100100,37171,1,1,1
243923,22242,2002,734,12,111111111111,5243,1,1,1
244056,9332,2002,1883,12,111111111111,13450,1,3,15
244073,8353,2002,919,10,011110111111,6564,1,2,19
244127,3928,2002,251,1,000000000001,1793,1,2,1
244127,5447,2002,127,1,000010000000,1270,1,2,14
244193,27961,2002,10220,2,000000010001,73000,1,2,1
244194,18153,2002,1042,7,000001111111,7443,1,3,18
244243,29344,2002,20,1,000000000001,143,1,1,36
244386,20669,2002,2520,12,111111111111,25200,1,1,1
244390,9120,2002,13,1,000000000001,93,1,1,36
244428,15827,2002,3048,12,111111111111,30480,1,1,16
244598,18841,2002,2484,12,111111111111,24840,1,1,1
244638,19757,2002,75,1,000000000001,536,1,2,1
244686,14992,2002,434,1,000000000100,3100,1,1,36
244686,16889,2002,445,3,010001000001,4450,1,1,36
244903,29742,2002,1855,6,101111001000,13250,1,1,36
244964,,2002,8917,3,,63691,2,1,-9
245034,30548,2002,943,2,000101000000,6736,1,4,5
245068,636,2002,269,1,001000000000,1921,1,2,1
245068,15890,2002,786,6,000011110110,5614,1,2,36
245125,26015,2002,1136,1,001000000000,11360,1,4,6
245159,9036,2002,486,1,000000000001,3471,1,3,36
245159,,2002,2488,2,,17771,2,3,-9
245177,9147,2002,975,5,000000011111,6964,1,3,9
245206,,2002,588,4,,4202,2,3,-9
245271,26847,2002,1019,10,001111111111,7279,1,2,14
245337,10345,2002,2496,8,001101111101,24960,1,1,1
245363,3585,2002,168,1,000000001000,1200,1,5,36
245404,14739,2002,3484,4,000101010010,24886,1,1,1
245472,21523,2002,1080,12,111111111111,10800,1,3,1
245663,,2002,2069,4,,14775,2,3,-9
245952,30106,2002,2036,4,001001001001,20360,1,1,36
246406,16869,2002,154,2,000000000011,1100,1,2,14
246524,30333,2002,7478,12,111111111111,53414,1,4,1
246742,634,2002,7850,11,111111111110,78500,1,1,1
247019,16873,2002,14,1,000000000010,100,1,1,36
247043,2397,2002,1266,4,000000101011,9043,1,3,25
247054,,2002,391,2,,2897,2,2,-9
247117,2874,2002,283,6,101010101010,2830,1,2,15
247121,20170,2002,5,1,001000000000,50,1,3,4
247124,,2002,2466,3,,17611,2,3,-9
247221,16024,2002,359,4,000000001111,2564,1,1,27
247367,1821,2002,1824,11,011111111111,13029,1,2,1
247367,13476,2002,1120,1,000000000001,8000,1,2,1
247388,22525,2002,8765,2,000000001001,62607,1,2,1
247514,,2002,816,5,,5829,2,3,-9
247623,,2002,4593,3,,32807,2,3,-9
247683,11890,2002,912,12,111111111111,6514,1,3,8
247691,19811,2002,770,7,000001111111,7700,1,3,22
247830,29602,2002,223,3,000111000000,1593,1,1,16
247860,18863,2002,756,8,001111001111,5400,1,1,36
247926,29404,2002,4778,12,111111111111,47780,1,2,1
248122,5632,2002,12,1,000000000001,120,1,1,36
248304,16024,2002,29,1,001000000000,207,1,1,27
248489,23442,2002,450,2,000000000011,4500,1,2,8
248489,30502,2002,5,1,010000000000,50,1,2,36
248550,27813,2002,7851,4,011000101000,78510,1,1,6
248620,11910,2002,2204,8,011100101111,15743,1,1,8
248620,22915,2002,1597,9,101111101011,11407,1,1,14
248738,29125,2002,8677,4,001001001001,61979,1,2,1
248900,18233,2002,51,2,000000001010,364,1,1,16
249140,27548,2002,8,1,000000000001,57,1,2,18
249543,,2002,55,3,,391,2,1,-9
249557,5599,2002,370,3,000000000111,3700,1,3,1
249868,9403,2002,396,2,000000000011,2829,1,3,36
249872,8263,2002,15,3,001010000001,150,1,3,4
249941,11790,2002,489,7,001111000111,3493,1,2,36
249941,21702,2002,152,3,000000111000,1086,1,2,36
249967,9226,2002,221,1,000000000001,2210,1,1,1
249967,18496,2002,4015,8,000011111111,40150,1,1,1
249967,25076,2002,130,3,000011010000,1300,1,1,6
250113,15141,2002,1125,8,000011111111,11250,1,3,1
250141,24020,2002,10987,10,111111111100,78479,1,1,1
250265,29610,2002,27,1,000000000001,270,1,2,1
250272,16256,2002,39,2,000010000100,390,1,4,6
250272,23472,2002,49,1,000001000000,490,1,4,6
250381,18873,2002,3150,2,000001000001,22500,1,4,36
250488,30189,2002,699,3,000000000111,4993,1,1,1
250536,26782,2002,226,5,011111000000,1614,1,3,36
250576,,2002,713,6,,5091,2,3,-9
250835,16377,2002,219,12,111111111111,2190,1,2,36
251414,,2002,3195,13,,23667,2,1,-9
251737,11800,2002,460,3,100000000011,3286,1,3,14
251822,29724,2002,180,3,000000111000,1800,1,5,36
252355,21951,2002,1400,8,111111110000,10000,1,1,36
252362,4000,2002,2899,11,011111111111,28990,1,2,1
252396,12287,2002,1680,1,000000000001,12000,1,5,36
252433,25480,2002,52,1,000000000001,371,1,3,36
252628,8253,2002,1310,7,110011010101,9357,1,1,8
252674,19058,2002,86,1,000000100000,614,1,1,36
252719,,2002,1270,5,,9073,2,3,-9
252844,23719,2002,32,4,000001100011,229,1,3,36
253050,14740,2002,500,1,000000000001,5000,1,2,1
253104,9208,2002,155,1,000000000100,1550,1,1,1
253333,20355,2002,642,11,011111111111,4586,1,2,1
253436,26500,2002,76,1,000000000001,543,1,3,36
253541,6030,2002,605,10,011101111111,4321,1,2,36
253541,14251,2002,901,6,001001100111,6436,1,2,14
253638,20341,2002,2951,12,111111111111,21079,1,1,36
253638,21411,2002,2886,7,101101101010,20614,1,1,5
253638,29648,2002,1626,2,010100000000,11614,1,1,36
253902,16377,2002,13,2,001010000000,113,1,2,36
253902,23719,2002,68,9,011101110111,486,1,3,36
254169,17037,2002,6929,10,111111101110,49493,1,3,1
254184,18735,2002,3036,11,011111111111,21686,1,2,36
254246,,2002,3933,3,,28095,2,2,-9
254350,24084,2002,393,6,110111100000,2807,1,5,36
254505,7299,2002,178,2,000000000011,1271,1,1,27
254638,14498,2002,213,9,000111111111,2130,1,3,19
254993,1381,2002,3870,1,000000000001,38700,1,4,4
254993,1747,2002,26,1,000000000001,260,1,4,1
254993,4123,2002,84,4,000100100101,840,1,3,1
254993,15010,2002,45,1,000000000001,450,1,4,1
255148,5484,2002,275,4,000000001111,2750,1,2,36
255152,10173,2002,70,1,000100000000,700,1,1,8
255188,,2002,526,2,,3825,2,3,-9
255207,10820,2002,415,4,000000001111,4150,1,3,1
255294,12415,2002,186,2,000000000011,1860,1,3,36
255611,10090,2002,558,9,101111010111,5580,1,1,36
256191,29863,2002,1476,10,011111110111,10543,1,3,36
256225,25549,2002,1108,6,000000111111,7914,1,2,3
256586,,2002,2854,6,,20386,2,3,-9
256641,18720,2002,1189,7,001010110111,8493,1,1,14
256692,29803,2002,41,1,000000000001,410,1,2,1
256814,6549,2002,462,4,001001001001,3300,1,1,6
256954,19883,2002,354,3,000000101001,2529,1,3,36
257382,349,2002,979,7,000011111110,6993,1,3,19
257496,8036,2002,135,3,000000111000,964,1,1,36
257500,14692,2002,134,1,100000000000,957,1,4,3
257516,16112,2002,3619,12,111111111111,25850,1,1,1
257668,16003,2002,10517,11,011111111111,75121,1,1,1
257678,,2002,1495,6,,11074,2,2,-9
257792,13299,2002,387,4,011110000000,2764,1,5,6
257928,27548,2002,102,8,001111111100,729,1,2,18
258023,18378,2002,1820,12,111111111111,13000,1,1,1
258024,2246,2002,78,1,000000000100,557,1,1,36
258024,11384,2002,221,3,001001000001,1579,1,1,36
258273,20537,2002,1478,9,011111110110,10557,1,3,6
258286,,2002,7984,6,,57028,2,1,-9
258314,27659,2002,52,1,010000000000,520,1,2,4
258327,30218,2002,1302,3,001001001000,9300,1,1,36
258520,9,2002,1595,10,011111110111,11393,1,3,36
258579,4850,2002,398,10,111111100111,2843,1,3,36
258728,24709,2002,884,7,000001111111,6314,1,2,1
259004,29488,2002,43,1,000000000001,307,1,4,9
259215,12299,2002,624,9,111111000111,4457,1,3,36
259284,13248,2002,405,3,000001100001,4050,1,1,1
259284,22053,2002,659,1,000000000001,6590,1,3,6
259327,14038,2002,258,2,000000001100,2580,1,2,6
259957,1120,2002,119,1,000000100000,850,1,2,14
259979,25592,2002,289,1,100000000000,2064,1,3,1
260168,6905,2002,156,2,000000000011,1114,1,1,36
260200,29548,2002,910,5,000000011111,6500,1,4,1
260436,13956,2002,2362,1,001000000000,16871,1,1,3
260436,20736,2002,10704,6,111111000000,76457,1,3,36
260726,,2002,1302,2,,9300,2,3,-9
260948,11946,2002,4332,12,111111111111,30943,1,2,1
261062,11680,2002,873,3,000001110000,6236,1,1,36
261118,17567,2002,3702,11,011111111111,26443,1,1,9
261155,234,2002,382,1,000000010000,2729,1,2,36
261315,22078,2002,98,1,000000000001,700,1,1,36
261325,575,2002,2010,11,101111111111,20100,1,2,1
261724,17409,2002,154,11,011111111111,1100,1,2,14
261819,27548,2002,1,1,000000000010,7,1,2,18
261903,19372,2002,59,1,000000000001,590,1,2,1
262022,2382,2002,1164,6,001010100111,11640,1,2,1
262095,19715,2002,296,2,000000000011,2114,1,1,27
262179,21648,2002,913,6,111111000000,6521,1,3,14
262507,8467,2002,684,7,000011110111,4886,1,4,36
262596,,2002,1478,13,,10950,2,1,-9
262886,3215,2002,76,3,111000000000,543,1,1,23
262889,2043,2002,72,1,000001000000,514,1,1,26
263271,3303,2002,72,1,000010000000,720,1,4,1
263736,24752,2002,1424,11,011111111111,14240,1,2,1
263815,,2002,1222,3,,8729,2,4,-9
263843,,2002,2819,3,,20881,2,1,-9
264104,,2002,1441,5,,10293,2,1,-9
264126,3141,2002,1301,1,000000000001,9293,1,5,1
264261,428,2002,1639,11,011111111111,11707,1,3,1
264320,26592,2002,1070,7,100001110111,7643,1,2,22
264367,28593,2002,1033,1,000000000001,10330,1,2,1
264528,9564,2002,3726,3,000000000111,37260,1,1,1
264531,7093,2002,3984,11,011111111111,28457,1,2,1
264690,26488,2002,7280,2,000001000010,52000,1,2,1
264825,,2002,3778,4,,26986,2,1,-9
264888,10585,2002,41,1,000000000001,410,1,3,36
264888,18814,2002,276,6,001010101011,2760,1,3,1
264888,20783,2002,2080,3,100000100001,14857,1,3,36
264888,24969,2002,108,2,000000001001,1080,1,3,1
264944,8231,2002,350,12,111111111111,2500,1,4,23
265225,17412,2002,288,8,111110111000,2057,1,4,36
265226,27692,2002,2388,11,011111111111,23880,1,2,36
265307,4454,2002,5580,12,111111111111,39857,1,1,1
265370,8773,2002,939,12,111111111111,6707,1,4,1
265390,,2002,984,3,,7032,2,1,-9
265459,,2002,973,1,,6950,2,1,-9
265572,8436,2002,62,1,000000100000,443,1,1,19
265596,22664,2002,3720,10,001111111111,37200,1,2,9
265650,8966,2002,715,2,011000000000,5107,1,2,14
265683,27506,2002,258,1,000000010000,2580,1,2,1
265782,29578,2002,516,4,000010101100,5160,1,1,3
265808,12440,2002,1190,1,000000000001,8500,1,4,1
265837,27700,2002,155,1,000000100000,1550,1,3,8
265871,6047,2002,5040,12,111111111111,36000,1,2,1
265984,7391,2002,9397,11,110111111111,67121,1,1,6
266164,,2002,81,1,,579,2,3,-9
266302,126,2002,4932,10,111111011011,35229,1,5,1
266302,8306,2002,190,1,000000100000,1357,1,4,9
266490,29295,2002,5662,12,111111111111,50014,1,1,1
266511,12466,2002,2440,12,111111111111,17429,1,2,1
266558,27636,2002,909,9,000111111111,9090,1,1,1
266584,,2002,1016,3,,7255,2,1,-9
266644,3759,2002,10991,1,000100000000,78507,1,3,1
266693,4049,2002,381,5,000011111000,2721,1,2,36
266759,29146,2002,4066,11,111111111110,29043,1,1,1
266759,,2002,2176,7,,15546,2,1,-9
266788,5019,2002,1477,6,011010101010,10550,1,1,5
266909,2638,2002,17,1,000001000000,121,1,3,14
267005,24827,2002,41,1,000000000001,410,1,3,1
267172,23286,2002,288,3,000000000111,2057,1,3,9
267210,18259,2002,7365,2,001000000100,52607,1,1,1
267309,7285,2002,2573,6,010101001011,25730,1,1,6
267362,21318,2002,1128,11,011111111111,8057,1,3,36
267386,9305,2002,1448,11,011111111111,10343,1,3,26
267434,10301,2002,582,3,000100110000,4157,1,3,19
267447,26329,2002,1889,11,011111111111,13493,1,1,36
267839,9051,2002,4968,11,011111111111,35486,1,1,1
268036,14207,2002,154,1,000000000010,1100,1,2,36
268170,,2002,1139,1,,8136,2,3,-9
268242,,2002,220,3,,1632,2,2,-9
268299,,2002,2958,5,,21129,2,1,-9
268319,3322,2002,1350,1,000000000001,13500,1,3,1
268788,16024,2002,155,5,001111100000,1107,1,1,27
268807,7610,2002,241,1,000000001000,1721,1,2,36
268880,30548,2002,1517,5,010101010100,10836,1,4,5
268955,,2002,6081,5,,43436,2,3,-9
269093,12881,2002,190,3,000000000111,1357,1,2,36
269251,4030,2002,2892,1,000000000001,20657,1,3,3
269404,24022,2002,270,9,111111111000,1929,1,1,36
269449,12384,2002,23,1,000001000000,164,1,1,36
269502,8562,2002,150,3,010010000010,1500,1,1,5
269540,4985,2002,2318,4,000010010101,23180,1,2,1
269802,17693,2002,2227,12,111111111111,15907,1,1,23
269889,13919,2002,1594,12,111111111111,11386,1,1,3
269996,25912,2002,2856,3,000100010001,20400,1,2,1
270125,2638,2002,127,3,011100000000,1270,1,3,14
270128,11812,2002,19,1,010000000000,136,1,3,14
270129,,2002,1456,3,,10400,2,3,-9
270151,,2002,1780,2,,12715,2,1,-9
270260,,2002,3111,6,,23047,2,3,-9
270537,21940,2002,494,8,111110000111,3529,1,1,36
270685,20582,2002,1860,12,111111111111,18600,1,1,1
270862,3934,2002,392,2,000000100001,2800,1,2,1
271254,4770,2002,560,12,111111111111,4000,1,4,36
271342,,2002,5530,6,,39500,2,1,-9
271493,26015,2002,78,1,001000000000,780,1,4,6
271583,27272,2002,2094,3,001001001000,20940,1,3,1
271598,28775,2002,2337,12,111111111111,16693,1,3,9
271714,426,2002,1673,7,000001111111,11950,1,1,36
271714,14579,2002,216,2,000100001000,1543,1,1,6
271791,3895,2002,24,1,000000000001,240,1,1,36
271937,15622,2002,344,3,000000000111,2457,1,4,14
271950,9833,2002,984,11,011111111111,7029,1,2,8
271950,20926,2002,87,1,100000000000,621,1,2,8
272005,,2002,346,1,,2474,2,1,-9
272086,21293,2002,1349,11,011111111111,9636,1,2,6
272097,24171,2002,121,1,000000000001,1210,1,2,4
272324,28125,2002,266,6,111111000000,1900,1,3,36
272392,5233,2002,6502,11,011111111111,65020,1,2,1
272398,4866,2002,2951,6,001010100111,29510,1,2,1
272631,28649,2002,1139,10,011111111110,8136,1,1,36
272685,15800,2002,1446,1,000000000001,10329,1,1,36
272851,310,2002,291,4,001111000000,2079,1,2,36
272944,9183,2002,380,4,011110000000,2714,1,1,36
272960,21876,2002,88,1,000001000000,629,1,4,36
273105,23730,2002,5604,11,011111111111,56040,1,2,1
273210,16794,2002,855,9,011110110111,8550,1,3,1
273245,28309,2002,3468,12,111111111111,24771,1,3,1
273473,14297,2002,234,12,111111111111,1671,1,1,36
273684,21614,2002,1320,3,000000100101,13200,1,2,36
273897,27920,2002,42,2,000010001000,420,1,3,1
273915,15802,2002,88,2,000000011000,629,1,3,36
273994,30813,2002,2940,4,001010101000,21000,1,3,9
274272,1751,2002,10991,6,001010101011,78507,1,3,1
274382,4740,2002,3096,12,111111111111,30960,1,1,1
274569,13436,2002,845,3,000000100101,6036,1,2,5
274762,7266,2002,5784,12,011111111111,41314,1,2,1
274788,2723,2002,176,3,111000000000,1257,1,1,6
274932,22364,2002,52,1,000000000001,520,1,1,14
275181,10149,2002,8987,12,111111111111,64193,1,2,1
275264,,2002,419,3,,2993,2,3,-9
275281,17717,2002,1954,4,001111000000,13957,1,2,8
276273,11603,2002,1175,8,101111100011,8393,1,1,36
276347,25838,2002,949,3,000100010001,6779,1,3,1
276488,8147,2002,1236,12,111111111111,12360,1,1,1
276508,3106,2002,6,1,010000000000,60,1,1,18
276540,3001,2002,749,1,000000000100,7490,1,2,36
276768,17334,2002,40,7,000001111111,400,1,3,18
276796,9009,2002,280,1,000000000010,2000,1,1,36
276915,912,2002,970,1,000000000001,6929,1,2,1
277289,13345,2002,1,1,000000100000,7,1,2,36
277619,22671,2002,474,4,111010000000,3386,1,1,36
277906,24072,2002,10989,10,111111111001,78493,1,1,1
278195,30355,2002,5016,7,010101010111,50160,1,3,6
278222,9717,2002,4332,12,111111111111,30943,1,1,1
278233,,2002,1603,12,,11448,2,1,-9
278262,10959,2002,1452,12,111111111111,10371,1,3,36
278373,15913,2002,2892,1,001000000000,20657,1,4,23
278563,17623,2002,272,4,001001001001,2720,1,4,1
278635,435,2002,4980,12,111111111111,35571,1,1,19
278724,8938,2002,64,1,000000000001,457,1,1,3
278899,30803,2002,1806,6,111011010000,12900,1,1,1
279026,16377,2002,72,7,111111100000,514,1,2,36
279316,21411,2002,1989,9,101111101101,14207,1,1,5
279316,,2002,3219,4,,22995,2,1,-9
279323,24064,2002,1011,3,000000000111,7221,1,3,36
279388,2482,2002,1273,11,011111111111,9093,1,1,28
279465,,2002,4621,7,,33007,2,4,-9
279495,1775,2002,1640,12,111111111111,16400,1,3,1
279813,26974,2002,16,1,000000000001,160,1,2,1
280032,3895,2002,155,1,000000010000,1550,1,1,36
280038,28141,2002,2584,4,001001001001,25840,1,1,8
280122,3895,2002,8101,3,000000001101,57864,1,1,36
280122,13469,2002,10991,1,000000000001,78507,1,1,8
280234,14813,2002,109,1,000000000001,1090,1,1,36
280439,18427,2002,757,10,001111111111,7570,1,1,1
280540,5797,2002,6090,5,001000110101,43500,1,3,1
280540,19739,2002,1518,1,000000000001,10843,1,2,1
281030,280,2002,140,2,000011000000,1000,1,2,18
281030,16377,2002,215,12,111111111111,1536,1,2,36
281030,22041,2002,600,4,111100000000,4286,1,2,36
281186,,2002,2106,2,,15043,2,2,-9
281188,19013,2002,200,1,000000000001,2000,1,5,1
281434,4122,2002,1810,10,001111111111,12929,1,4,1
281458,10542,2002,751,4,000011001001,7510,1,1,1
281644,27708,2002,980,4,001001001001,7000,1,1,23
281931,,2002,3157,5,,22547,2,4,-9
281999,30858,2002,2076,12,111111111111,20760,1,2,8
282043,13679,2002,580,4,001001001001,4143,1,3,6
282106,22837,2002,3444,12,111111111111,24600,1,1,36
282143,25477,2002,2892,12,111111111111,20657,1,1,1
282189,28436,2002,357,3,000000000111,2550,1,2,36
282361,,2002,3185,3,,23593,2,1,-9
282385,,2002,1308,3,,9646,2,5,-9
282510,1244,2002,64,1,000001000000,640,1,2,19
282555,29322,2002,500,1,000000000001,5000,1,2,1
282724,5822,2002,5170,11,011111111111,51700,1,1,1
282758,844,2002,3882,12,111111111111,27729,1,1,9
282808,18810,2002,521,1,000001000000,3721,1,3,19
282833,30392,2002,461,10,111111111100,4610,1,3,6
282909,,2002,7733,11,,55238,2,2,-9
283146,25540,2002,542,2,010000010000,3871,1,1,26
283253,17991,2002,187,7,011111100001,1336,1,3,36
283384,14223,2002,4483,9,001011111111,32021,1,1,1
283710,4858,2002,505,6,000000111111,3607,1,1,36
283713,9254,2002,226,2,000000000011,1614,1,4,36
284119,10303,2002,720,10,001111111111,5143,1,3,36
284227,19802,2002,405,4,000000001111,2893,1,3,8
284267,29228,2002,94,2,110000000000,671,1,2,36
284603,16482,2002,1019,7,000001111111,7279,1,3,1
285180,4579,2002,186,1,000000000001,1329,1,4,36
285209,28815,2002,2012,8,011000111111,20120,1,2,1
285227,17334,2002,26,4,100000110100,186,1,3,18
285298,9643,2002,230,9,011111110110,1643,1,3,36
285298,17850,2002,177,2,000000000011,1264,1,3,36
285355,13284,2002,1116,8,111100001111,7971,1,2,36
285553,23869,2002,1337,9,000111111111,9550,1,4,14
285675,8322,2002,1411,1,000000000001,10079,1,4,1
285675,18698,2002,2658,1,000000000010,18986,1,4,1
285686,12746,2002,1387,11,111111111011,9907,1,3,6
285721,26554,2002,411,9,111111000111,2936,1,1,14
285824,27548,2002,4,1,000000000001,29,1,2,18
285988,21522,2002,101,1,000010000000,721,1,1,1
286119,26231,2002,8456,12,111111111111,60400,1,1,16
286150,20870,2002,731,9,101111100111,5221,1,2,14
286272,15391,2002,3824,4,001001001001,27314,1,2,1
286272,22090,2002,54,1,100000000000,540,1,2,1
286284,27643,2002,466,3,000000000111,3329,1,2,36
286357,1686,2002,980,1,000000100000,7000,1,3,8
286401,12431,2002,49,1,000000001000,350,1,5,36
286414,27104,2002,4480,12,111111111111,44800,1,1,36
286752,27548,2002,146,11,111111110111,1043,1,2,18
286927,29937,2002,56,4,111100000000,400,1,1,19
287382,6040,2002,1126,2,000000000101,11260,1,2,1
287620,5713,2002,677,7,011001101011,4836,1,1,6
288190,18548,2002,350,1,000000000001,3500,1,5,4
288318,4517,2002,3920,6,000000111111,28000,1,1,1
288340,,2002,914,7,,6768,2,3,-9
288433,,2002,2615,3,,18679,2,1,-9
288532,21579,2002,70,1,000000001000,500,1,2,36
288611,11919,2002,2172,12,111111111111,15514,1,3,1
288732,10963,2002,198,1,000001000000,1414,1,2,14
288759,9403,2002,1007,12,111111111111,7193,1,3,36
289109,2297,2002,1990,12,111111111111,14214,1,5,36
289132,19745,2002,215,2,000000001001,1536,1,1,14
289211,19368,2002,624,12,111111111111,6240,1,1,1
289273,12384,2002,23,2,000100001000,164,1,1,36
289352,2989,2002,421,3,000111000000,3007,1,5,19
289359,11756,2002,135,1,000000000001,1350,1,2,14
289461,1599,2002,1476,6,101010101001,10543,1,2,5
289562,21778,2002,10991,11,011111111111,78507,1,2,1
289609,12477,2002,47,3,111000000000,336,1,2,14
289720,,2002,998,2,,7128,2,4,-9
289778,23836,2002,39,1,000000000001,390,1,2,25
289960,,2002,382,1,,2830,2,4,-9
290115,29272,2002,80,2,000000000011,571,1,3,14
290220,4964,2002,312,3,000000000111,2229,1,2,6
290220,16968,2002,152,3,000000000111,1086,1,2,6
290508,26747,2002,2327,6,001101100101,16621,1,1,36
290818,5713,2002,427,6,001001101011,3050,1,1,6
290918,26782,2002,88,3,100000000011,880,1,3,36
291117,14651,2002,414,3,010110000000,4140,1,2,1
291159,,2002,2149,3,,15350,2,1,-9
291370,22025,2002,34,1,000000000010,243,1,3,36
291374,16325,2002,312,12,111111111111,3120,1,1,36
