id_individual,employer_id,contribution_year,contribution,num_contribution,mm_contribution,compensation,cont_type,work_area,activity_code
217119,24354,2004,1275,11,011111111111,7163,1,2,36
217449,2297,2004,772,1,100000000000,4337,1,5,36
217667,18660,2004,4368,12,111111111111,29120,1,2,1
217667,18947,2004,4824,12,111111111111,32160,1,2,36
217867,12385,2004,24,1,000000000001,135,1,4,6
218166,7826,2004,65,1,100000000000,650,1,1,36
218501,6034,2004,2533,11,011111111111,14230,1,3,1
218623,2729,2004,4416,8,011111111000,24809,1,3,1
218758,5686,2004,1508,9,111111111000,8472,1,2,36
219058,23914,2004,3650,10,011111111110,20506,1,2,36
219061,508,2004,1413,6,000000111111,7938,1,2,6
219134,5872,2004,5998,8,111111100000,33664,1,2,1
219238,2317,2004,49,1,000001000000,275,1,1,26
219238,5713,2004,3,1,000000001000,17,1,1,36
219238,26138,2004,3,1,001000000000,17,1,1,36
219785,18282,2004,1178,1,000000000001,11780,1,1,1
219868,17895,2004,200,1,000000000001,2000,1,2,1
219933,23414,2004,2011,10,111111111100,11298,1,1,36
219945,16675,2004,1743,6,000100011000,9792,1,1,1
219956,16564,2004,1530,10,011111111110,8596,1,2,36
219971,,2004,498,1,,2800,2,1,-9
219983,18751,2004,165,2,010000000001,927,1,2,36
219983,23455,2004,200,1,000000000001,2000,1,2,1
220270,18196,2004,253,2,000000110000,1421,1,3,26
220305,20544,2004,356,1,000000100000,2000,1,2,36
220384,13504,2004,1101,7,000001111111,6185,1,5,32
220481,21460,2004,2480,10,111011111011,13933,1,2,1
220550,26770,2004,108,2,000000001001,1080,1,1,36
220578,17326,2004,3218,12,111111111111,18079,1,2,8
220703,13102,2004,309,8,111111000101,1736,1,5,36
220742,8026,2004,1197,10,111111101011,7980,1,1,26
220939,27998,2004,2500,1,000000000001,25000,1,1,1
221161,9000,2004,98,1,100000000000,551,1,4,36
221203,15772,2004,6397,12,111111111111,35938,1,1,1
221315,13922,2004,64,1,000000100000,360,1,1,36
221510,1731,2004,1236,7,000111111100,6944,1,3,27
221558,26908,2004,6123,10,111111101110,34399,1,1,1
221570,,2004,3153,9,,17758,2,5,-9
221639,21007,2004,1225,5,010011110000,6882,1,1,36
221787,2075,2004,104,1,000000000100,1040,1,4,14
221826,7808,2004,685,6,011111000100,4567,1,1,36
221826,28212,2004,125,1,100000000000,833,1,1,36
221929,25990,2004,2640,11,011111111111,14831,1,1,36
222006,22981,2004,13119,11,011111111101,71798,1,2,1
222053,4638,2004,9,1,000000100000,51,1,1,36
222053,14567,2004,165,1,100000000000,927,1,1,36
222053,23056,2004,139,2,000011000000,781,1,1,36
222096,4554,2004,333,1,010000000000,2220,1,3,4
222543,5760,2004,2205,4,000000001111,12388,1,1,1
222620,29200,2004,890,10,011111111110,5000,1,2,1
222665,856,2004,238,3,000000011001,1337,1,4,36
222678,12027,2004,759,4,001001001001,4264,1,1,1
222699,18250,2004,1424,8,111111110000,9493,1,1,36
222980,22632,2004,181,2,001100000000,1017,1,2,4
223178,22532,2004,63,2,000100000100,420,1,2,1
223261,25249,2004,9433,11,100111111111,51641,1,2,1
223416,22155,2004,546,5,011111000000,3067,1,2,1
223419,21895,2004,8245,12,111111111111,82450,1,1,1
223594,2638,2004,48,1,000000000001,270,1,3,14
223884,15355,2004,5520,12,111111111111,31011,1,2,1
223977,,2004,2134,7,,11989,2,1,-9
224124,19333,2004,2492,6,000000111111,14000,1,1,1
224220,16377,2004,2251,9,000111111111,12646,1,2,32
224296,30231,2004,6433,7,111111100000,36140,1,3,1
224377,7182,2004,2962,11,011111111111,19747,1,1,1
224439,15416,2004,72,2,000000110000,720,1,3,36
224632,5967,2004,1650,9,000111111111,9270,1,3,1
224856,514,2004,1515,10,111111101011,8511,1,1,36
224856,2149,2004,579,7,111111000001,3253,1,1,36
224856,27951,2004,737,8,111111000011,4140,1,1,14
225025,24139,2004,2243,1,000000100000,12601,1,1,14
225233,,2004,1665,11,,9354,2,1,-9
225273,,2004,242,2,,1397,2,4,-9
225275,12798,2004,830,1,001000000000,8300,1,1,14
225408,23327,2004,7516,3,000000010100,41994,1,4,1
225531,17652,2004,1880,10,001111111111,10562,1,2,18
225678,8610,2004,217,6,111111000000,1219,1,3,14
225843,21561,2004,6320,10,011111111110,35506,1,1,36
225961,366,2004,223,3,000001100001,2230,1,1,36
226041,4375,2004,99,3,000001110000,990,1,2,36
226060,24681,2004,156,2,001100000000,1560,1,4,36
226069,,2004,8592,2,,48270,2,2,-9
226187,1224,2004,344,2,000001000001,1933,1,2,1
226187,13156,2004,1839,1,000001000000,10331,1,2,1
226281,11965,2004,295,5,111110000000,1657,1,2,23
226283,2727,2004,558,9,011111110110,3720,1,3,1
226624,26825,2004,1188,12,111111111111,6674,1,2,36
226896,,2004,1612,3,,9056,2,2,-9
226944,12590,2004,680,10,111111111100,3820,1,4,36
227002,12580,2004,877,7,111111100000,4927,1,3,36
227250,3867,2004,938,1,000000000001,6253,1,3,36
227623,598,2004,248,2,010100000000,1393,1,1,1
227623,16898,2004,1514,5,011111000000,8506,1,1,36
227623,24599,2004,1514,5,011111000000,8506,1,1,36
227816,8312,2004,159,1,100000000000,893,1,1,28
227816,8386,2004,318,2,000001100000,1787,1,1,36
227879,27694,2004,176,1,010000000000,1760,1,1,5
228053,7122,2004,500,3,000000000111,2809,1,3,3
228261,,2004,5004,5,,28113,2,3,-9
228363,29910,2004,3204,1,000001000000,18000,1,1,1
228496,7187,2004,12361,3,000100100100,82407,1,2,6
228531,5019,2004,1472,6,001010101011,8270,1,1,36
228533,13986,2004,443,5,000000011111,2489,1,3,6
228742,20853,2004,9732,12,011111111111,53782,1,2,1
228877,26689,2004,696,4,001111000000,3910,1,1,27
229095,21796,2004,1080,6,000011011110,10800,1,2,1
229237,12820,2004,893,4,000010101010,5017,1,2,25
229237,29680,2004,1411,9,000111111111,7927,1,2,36
229255,27300,2004,52,1,000000000100,520,1,2,1
229287,19201,2004,816,8,001111100111,4584,1,3,36
229307,16259,2004,100,1,000000000001,1000,1,2,1
229307,17337,2004,23,1,000001000000,230,1,2,1
229307,20617,2004,103,1,000000010000,1030,1,2,1
229360,30965,2004,1560,11,011111111111,15600,1,3,1
229628,22987,2004,133,1,100000000000,747,1,3,33
229819,10390,2004,74,3,000000000111,416,1,2,14
229827,17349,2004,696,8,111111110000,3910,1,3,36
229833,1218,2004,2,1,000000000100,20,1,1,6
229913,9334,2004,323,5,001111100000,1815,1,4,26
230083,3655,2004,66,1,100000000000,371,1,4,26
230122,2983,2004,20,1,000000000001,200,1,3,1
230122,19595,2004,193,2,000100100000,1930,1,3,14
230234,12115,2004,930,11,111111101111,9300,1,3,1
230350,20134,2004,8242,11,111111111110,82420,1,2,1
230764,23951,2004,2623,10,101111110101,14736,1,1,6
230833,,2004,4849,3,,27241,2,1,-9
230842,,2004,3409,3,,19153,2,1,-9
230850,11044,2004,2333,11,111111101111,13107,1,1,36
230865,5672,2004,1812,12,011111111111,10180,1,2,36
231005,5168,2004,7074,13,111111111111,39642,1,2,1
231198,2804,2004,15112,4,000100100100,82398,1,2,1
231236,8342,2004,665,7,000001111111,3736,1,1,36
231245,169,2004,1100,1,000000000001,11000,1,1,1
231245,9213,2004,68,3,001001000100,680,1,1,1
231381,1769,2004,176,3,000000101001,989,1,1,36
231612,26342,2004,30,1,000000100000,169,1,4,3
231735,30121,2004,855,4,111100000000,4803,1,1,36
231908,7050,2004,150,1,000000000001,1500,1,2,1
231908,25837,2004,625,3,000010100010,6250,1,2,36
231982,19283,2004,61,1,000000100000,610,1,3,6
232278,4560,2004,1437,10,111111111100,8073,1,3,8
232337,26347,2004,3054,12,111111111111,17157,1,3,8
232425,9360,2004,2223,8,011111101100,12489,1,1,8
232531,7216,2004,27,1,000000000010,152,1,2,6
232553,25133,2004,222,1,100000000000,1247,1,1,36
232803,3566,2004,70,1,000100000000,700,1,2,36
232951,17694,2004,122,1,000010000000,1220,1,4,36
233008,17107,2004,155,2,000010100000,1550,1,1,4
233034,459,2004,932,4,011110000000,5236,1,1,14
233034,17632,2004,2908,9,000111111111,16337,1,1,1
233101,,2004,1194,1,,6707,2,3,-9
233107,23039,2004,4363,11,011111111111,24511,1,1,1
233130,9403,2004,91,3,111000000000,511,1,3,36
233197,10700,2004,160,1,000000010000,1600,1,3,1
233197,26658,2004,600,4,001001001001,6000,1,3,1
233444,17852,2004,9,1,000000100000,90,1,1,3
233723,12384,2004,3,1,000000000100,17,1,1,36
233890,17011,2004,35,1,000001000000,197,1,3,36
233902,25542,2004,3138,10,111111111100,17629,1,3,1
233970,367,2004,15113,6,111110000000,82403,1,1,28
233986,3001,2004,1726,8,000011111111,9697,1,2,36
234028,18849,2004,16,1,000000000001,160,1,2,1
234073,29219,2004,2003,11,011111111111,11253,1,4,1
234075,8308,2004,801,9,111111101100,4500,1,4,36
234120,19883,2004,169,1,010000000000,949,1,3,27
234213,27769,2004,624,11,011111111111,6240,1,2,1
234311,9620,2004,750,1,000000000001,7500,1,2,1
234444,2638,2004,90,3,000010000110,506,1,3,14
234554,21340,2004,315,6,000111001011,1770,1,3,36
234565,4453,2004,85,1,000000001000,478,1,4,25
234608,28711,2004,476,7,000001111111,2674,1,4,36
234910,10037,2004,2221,7,000001111111,12478,1,2,36
234982,1343,2004,232,2,011000000000,1303,1,3,36
235066,18363,2004,303,1,010000000000,1702,1,1,1
235066,28346,2004,1684,3,000000000111,9461,1,4,6
235232,,2004,1740,10,,9774,2,1,-9
235288,,2004,1092,7,,6136,2,4,-9
235423,7713,2004,1051,10,011111111110,5904,1,4,26
235672,17101,2004,1705,7,111111000100,9579,1,1,10
236374,27458,2004,206,1,000001000000,1157,1,1,36
236564,30488,2004,2603,10,100111111111,14624,1,3,3
236584,28994,2004,2347,12,111111111111,13185,1,1,14
236589,11660,2004,1471,12,111111111111,8264,1,3,14
236589,18730,2004,1175,2,000000000101,6601,1,3,36
236695,,2004,1713,2,,9624,2,3,-9
236887,20245,2004,629,2,000000000011,3534,1,3,36
236922,790,2004,605,5,000000111110,3399,1,5,6
236949,4101,2004,7142,3,000001000001,40005,1,1,1
237147,632,2004,3309,1,000000000001,18590,1,5,1
237147,17866,2004,34,3,000100100001,340,1,5,4
237189,,2004,980,1,,5665,2,2,-9
237294,6525,2004,7536,12,111111111111,50240,1,1,6
237461,21247,2004,564,5,111110000000,3169,1,3,36
237714,4895,2004,1029,2,000100100000,5781,1,3,36
237730,11069,2004,587,3,111000000000,3298,1,1,36
237919,626,2004,1653,10,110011111111,9287,1,1,36
237919,26219,2004,87,1,100000000000,489,1,1,11
238050,17663,2004,355,4,000000111100,1994,1,1,25
238187,,2004,825,2,,4636,2,1,-9
238191,,2004,4535,3,,25478,2,1,-9
238230,,2004,1670,3,,9651,2,4,-9
238493,7410,2004,1300,5,011111000000,13000,1,3,1
238594,5724,2004,155,11,111111101111,1550,1,4,6
238594,,2004,1059,2,,5949,2,4,-9
238951,15487,2004,2136,1,000000000001,12000,1,1,1
238997,30806,2004,564,4,111100000000,3169,1,1,27
239380,3376,2004,553,9,111111111000,3107,1,1,25
239512,2442,2004,1500,1,000000000001,15000,1,1,1
239686,1444,2004,34,1,000000000001,340,1,1,4
239983,26300,2004,1246,3,111000000000,8307,1,1,36
240001,,2004,1104,8,,6205,2,3,-9
240229,20130,2004,1200,1,000000000001,12000,1,3,1
240336,,2004,2856,7,,16508,2,4,-9
240451,10449,2004,776,11,111111111101,7760,1,2,3
240709,230,2004,260,2,000000011000,1461,1,4,36
240826,6765,2004,1860,4,001000100101,12400,1,1,4
240951,26089,2004,9024,13,111111111111,50016,1,1,1
240987,25003,2004,4090,11,011111111111,40900,1,1,1
241089,15943,2004,8,1,000000000001,80,1,1,1
241178,11039,2004,2450,12,111111111111,24500,1,5,1
241388,10481,2004,515,2,110000000000,2893,1,1,36
241956,8628,2004,483,9,111111000111,2713,1,3,36
242158,30056,2004,119,3,001001010000,1190,1,1,14
242331,6631,2004,312,6,000111110010,3120,1,1,36
242420,,2004,1438,2,,8312,2,3,-9
242512,25760,2004,129,3,000100010001,1290,1,5,2
242605,20139,2004,2524,5,011111000000,14180,1,3,1
242658,,2004,11491,13,,64556,2,1,-9
242984,10176,2004,92,1,100000000000,517,1,3,36
243127,,2004,4774,3,,27596,2,1,-9
243365,7311,2004,65,1,000000001000,650,1,3,36
243489,,2004,1388,3,,7796,2,2,-9
243609,24149,2004,52,1,010000000000,520,1,2,1
243609,,2004,7467,7,,42192,2,2,-9
243896,23019,2004,9318,12,011111111111,51578,1,1,1
243923,22242,2004,228,3,111000000000,1281,1,1,36
244029,19335,2004,2370,8,000011111111,13315,1,3,3
244029,22941,2004,180,2,001100000000,1011,1,3,3
244056,9332,2004,1656,8,000011111111,9303,1,3,36
244073,8353,2004,449,5,010001111000,2522,1,2,36
244127,3928,2004,1456,12,111111111111,14560,1,2,1
244127,5447,2004,165,1,000000001000,1650,1,2,14
244193,27961,2004,15112,3,000000010001,82398,1,2,1
244386,20669,2004,3600,12,111111111111,36000,1,1,1
244428,15827,2004,3050,10,111111111100,30500,1,1,1
244533,26020,2004,371,3,001010000001,2084,1,3,14
244598,18841,2004,2484,12,111111111111,24840,1,1,1
244686,16889,2004,612,2,001001000000,3438,1,1,36
244964,,2004,7423,3,,41703,2,1,-9
244974,19136,2004,390,5,001111100000,2191,1,3,8
245159,9036,2004,766,2,000110000000,4303,1,3,36
245159,25458,2004,413,1,000000010000,2320,1,3,36
245159,,2004,2183,3,,12265,2,3,-9
245271,23841,2004,160,1,000000010000,899,1,2,36
245404,,2004,12483,3,,70127,2,1,-9
245472,21523,2004,1080,12,111111111111,10800,1,3,1
245663,,2004,5776,3,,32447,2,3,-9
245666,30504,2004,528,4,000000001111,2966,1,3,36
245815,11041,2004,1200,2,000000001001,12000,1,2,1
245952,30106,2004,3052,4,001001001001,20347,1,1,36
246411,5713,2004,114,3,000011100000,640,1,1,36
246524,30333,2004,5236,7,001111111000,29416,1,4,1
246742,634,2004,13948,12,111111111111,92987,1,1,1
246775,30003,2004,1092,11,111111111110,6135,1,3,14
246820,8311,2004,63,1,000000000001,630,1,2,14
246904,23380,2004,3277,10,001111111111,18410,1,2,6
247054,,2004,562,2,,3249,2,2,-9
247117,2874,2004,512,6,101010101010,3413,1,2,15
247121,20170,2004,22,1,010000000000,220,1,3,1
247124,,2004,1113,6,,6250,2,3,-9
247160,2286,2004,35,1,000000000001,197,1,3,36
247244,26494,2004,169,1,100000000000,949,1,3,36
247367,1821,2004,2568,11,011111111111,14427,1,2,1
247514,,2004,1035,2,,5816,2,3,-9
247623,,2004,3101,2,,17419,2,3,-9
247691,19811,2004,498,5,011111000000,4980,1,3,1
247830,29969,2004,2790,12,111111111111,15674,1,1,9
247898,28052,2004,2243,10,111011111110,22430,1,2,1
247926,29404,2004,795,12,111111111111,7950,1,2,1
247973,1525,2004,357,4,000000111100,2006,1,1,36
248021,20575,2004,445,1,000001000000,2500,1,2,1
248122,5632,2004,35,2,000000001001,350,1,1,36
248135,23577,2004,2500,1,000000000100,25000,1,2,1
248489,23442,2004,1129,5,000100101101,11290,1,2,5
248620,,2004,6536,4,,36719,2,1,-9
248738,29125,2004,11273,5,001001001001,61978,1,2,1
248811,955,2004,531,5,111110000000,2983,1,3,36
248900,18233,2004,48,1,000000000100,270,1,1,9
249051,14429,2004,2722,9,000111111111,18147,1,5,1
249127,14243,2004,20,1,000100000000,112,1,4,36
249255,26429,2004,26,2,000001000001,260,1,3,4
249557,5599,2004,1950,10,111111111100,13000,1,3,1
249837,23203,2004,624,12,111111111111,6240,1,1,1
249868,17145,2004,79,4,111010000000,444,1,3,36
249872,8263,2004,9,3,000000001110,90,1,3,4
249941,11790,2004,415,8,011011111100,4150,1,2,1
249967,9226,2004,335,1,000000000001,2233,1,1,1
249967,14533,2004,6,2,000001000010,60,1,3,36
249967,18496,2004,7911,11,011111111111,52740,1,1,1
249967,25076,2004,133,2,001000000001,1330,1,1,6
250113,15141,2004,9269,11,001111111111,51252,1,3,1
250141,24020,2004,15113,10,111111111000,82404,1,1,1
250163,15162,2004,314,2,001010000000,1764,1,1,26
250224,13867,2004,1800,12,111111111111,18000,1,1,1
250272,16256,2004,31,2,000000100001,310,1,4,1
250381,18873,2004,2136,11,111111111011,12000,1,4,1
250381,24507,2004,1958,11,111111011111,11000,1,4,1
250475,,2004,159,5,,918,2,1,-9
250488,30189,2004,3138,11,011111111111,17629,1,1,1
250539,1599,2004,196,1,000000000001,1101,1,2,5
250539,11314,2004,1545,4,010010011000,8680,1,1,14
250576,,2004,2350,5,,13202,2,3,-9
250644,10901,2004,801,2,000000000101,4500,1,1,1
250768,,2004,32,1,,180,2,2,-9
250807,9549,2004,8904,10,111111111000,49377,1,3,36
251221,12171,2004,213,3,000000000111,1197,1,5,36
251414,,2004,4457,13,,25764,2,1,-9
251448,,2004,72,1,,404,2,1,-9
251737,11800,2004,2418,12,111111111111,13584,1,3,36
251883,4571,2004,3830,8,000111101111,21517,1,1,36
251983,10795,2004,3752,4,010100100100,25013,1,1,1
252247,17235,2004,3312,11,011111111111,18607,1,3,1
252362,4000,2004,2844,11,011111111111,28440,1,2,1
252617,15488,2004,205,2,000000000011,1152,1,4,36
252683,76,2004,2862,5,000011011100,16079,1,4,36
252769,24369,2004,1800,3,000001000011,18000,1,1,6
252774,16369,2004,1352,8,111111110000,7596,1,1,36
252896,14961,2004,241,2,110000000000,1354,1,1,36
253050,14740,2004,500,1,000000000001,5000,1,2,1
253059,12722,2004,3914,11,011111111111,21989,1,2,36
253270,26716,2004,847,11,011111111111,8470,1,2,1
253333,20355,2004,1905,11,011111111111,11018,1,2,1
253461,27261,2004,1100,10,011011111111,7333,1,3,1
253541,14251,2004,1445,8,011111010110,8118,1,2,14
253630,11902,2004,455,6,000011111100,2556,1,2,23
253638,,2004,7169,1,,40275,2,1,-9
253892,9018,2004,221,4,101100100000,1242,1,5,36
254169,,2004,4312,3,,24227,2,3,-9
254184,,2004,336,1,,1942,2,2,-9
254246,,2004,6001,14,,33713,2,2,-9
254350,9613,2004,228,2,000000011000,1281,1,5,36
254505,7299,2004,1189,9,011111111100,6680,1,1,27
254663,13668,2004,227,2,110000000000,1275,1,1,36
254993,1381,2004,3750,1,000000000001,37500,1,4,4
254993,1747,2004,26,1,000000000001,260,1,4,1
254993,3898,2004,38,2,000001000001,380,1,4,1
254993,4123,2004,186,4,000100100101,1860,1,3,6
254993,15010,2004,75,1,000000000001,750,1,4,1
255120,5019,2004,2250,10,001111111111,12640,1,1,36
255132,16024,2004,1708,11,111111101111,9596,1,1,27
255148,5484,2004,385,7,011111110000,3850,1,2,36
255148,16547,2004,412,11,011111111111,2315,1,2,8
255207,10820,2004,1031,11,011111111111,10310,1,3,1
255266,,2004,2156,9,,12464,2,3,-9
255323,428,2004,1320,1,000000000001,8800,1,3,1
255415,11219,2004,2054,6,000000111111,11539,1,1,1
255635,5093,2004,10705,11,001111111111,58336,1,1,1
255635,15372,2004,445,1,000000000001,2500,1,1,36
255635,28381,2004,1316,3,000000001110,7000,1,1,36
255731,9321,2004,55,1,000010000000,309,1,2,26
255869,4396,2004,364,3,010010100000,2045,1,3,1
255944,,2004,1606,1,,9022,2,2,-9
255996,27286,2004,1597,10,001111111111,8972,1,4,36
256525,25642,2004,3290,12,111111111111,18483,1,1,36
256536,9008,2004,789,3,000011100000,4433,1,2,4
256586,,2004,3769,3,,21172,2,3,-9
256656,14883,2004,36,1,000000000100,202,1,1,1
256708,,2004,2863,3,,16084,2,1,-9
256714,16024,2004,7,1,000000100000,39,1,1,27
256814,6549,2004,587,4,001001001001,3298,1,1,6
256997,16245,2004,368,6,011111100000,2067,1,2,28
257290,5019,2004,810,1,000100000000,5400,1,1,36
257382,28879,2004,789,5,000001111100,4433,1,1,36
257413,8156,2004,2393,9,000111111111,13444,1,3,4
257516,16112,2004,3495,9,110111011011,19635,1,1,1
257668,16003,2004,11801,11,011111111110,64787,1,1,1
257678,,2004,2822,12,,16314,2,2,-9
257742,24754,2004,3648,9,011111100111,20494,1,1,36
257781,,2004,84,5,,487,2,5,-9
258023,18378,2004,757,1,000000000010,4253,1,1,1
258024,2246,2004,115,1,000000001000,646,1,1,36
258024,6911,2004,1496,7,001111100011,8404,1,1,36
258273,20537,2004,1839,10,011111110111,10331,1,3,14
258286,,2004,11746,11,,67765,2,1,-9
258314,27659,2004,100,1,001000000000,1000,1,2,1
258728,24709,2004,1198,7,011110001110,6730,1,2,1
259004,29488,2004,8,1,010000000000,80,1,4,36
259259,239,2004,410,2,110000000000,2303,1,1,1
259284,12018,2004,322,1,000010000000,2147,1,3,1
259284,13248,2004,186,1,100000000000,1240,1,1,6
259327,14038,2004,260,1,000000000001,2600,1,2,6
259327,15172,2004,517,1,000000000001,5170,1,2,1
259360,5718,2004,1407,6,001111110000,7904,1,1,1
259417,129,2004,56,1,000010000000,315,1,4,36
259425,4075,2004,784,4,000000001111,4404,1,1,12
259668,28174,2004,712,4,011110000000,4000,1,3,36
259957,16594,2004,340,2,000000000011,1910,1,2,36
259966,29838,2004,2340,12,111111111111,15600,1,4,6
259979,25592,2004,445,1,000100000000,2500,1,3,6
260130,16024,2004,379,7,001111111000,2129,1,1,27
260168,6905,2004,178,1,000000000001,1000,1,1,36
260200,29548,2004,1617,7,111111100000,9084,1,4,1
260436,13956,2004,5782,1,000010000000,30755,1,1,3
260436,15070,2004,5889,3,011000000000,32311,1,1,1
260726,,2004,1834,4,,10304,2,3,-9
260810,27555,2004,2520,12,111111111111,25200,1,1,1
260948,11946,2004,5520,12,111111111111,31011,1,2,1
260972,30204,2004,1136,6,000000111111,6382,1,4,6
260982,,2004,926,1,,5202,2,1,-9
261118,,2004,3944,1,,22157,2,1,-9
261155,28530,2004,1530,2,000100100000,8596,1,2,6
261184,7589,2004,1758,11,011111111111,9876,1,2,1
261315,22078,2004,1500,11,011111111111,8427,1,1,36
261325,575,2004,2280,11,101111111111,22800,1,2,1
261347,21319,2004,44,1,100000000000,247,1,1,36
261497,23600,2004,592,3,000111000000,3326,1,1,36
261713,12320,2004,43,1,000000000001,242,1,1,32
261724,17409,2004,162,9,111111111000,910,1,2,14
261903,19372,2004,45,1,000000000001,450,1,2,1
262022,2382,2004,97,1,100000000000,970,1,2,1
262220,6673,2004,1129,1,000000000001,6343,1,1,36
262317,13629,2004,928,4,001000100011,9280,1,5,36
262596,18301,2004,83,1,000000000001,830,1,1,14
262596,,2004,422,1,,2439,2,1,-9
262790,17280,2004,1383,9,111111111000,7770,1,4,36
263086,20449,2004,1287,12,111111111111,12870,1,2,1
263231,26633,2004,588,11,011111111111,3920,1,2,1
263276,18868,2004,160,1,010000000000,899,1,2,36
263445,17639,2004,450,3,000000111000,2528,1,4,36
263700,6362,2004,4491,12,111111111111,44910,1,1,36
263815,,2004,1677,2,,9420,2,4,-9
263839,5560,2004,1276,11,011111111111,7169,1,3,9
263843,,2004,3637,3,,21025,2,1,-9
263880,20734,2004,2137,10,111111111100,12006,1,2,23
263883,7863,2004,120,1,000000000001,1200,1,3,36
264061,3198,2004,906,9,111111111000,5090,1,5,36
264104,,2004,2240,11,,12584,2,1,-9
264140,14587,2004,2167,6,010010101011,12174,1,2,36
264148,,2004,2774,5,,15584,2,2,-9
264174,29511,2004,996,4,000000100111,5596,1,4,36
264261,428,2004,1892,6,011111100000,10629,1,3,1
264320,26592,2004,600,3,010101000000,3371,1,2,22
264320,30010,2004,1505,4,000000001111,8455,1,1,22
264367,28593,2004,1033,1,000000000001,10330,1,2,1
264531,7093,2004,5064,11,011111111111,28449,1,2,1
264531,13654,2004,1489,12,111111111111,8365,1,2,1
264539,26492,2004,891,12,111111111111,5006,1,4,1
264690,26488,2004,3560,1,000010000000,20000,1,2,1
264825,,2004,3655,2,,20534,2,1,-9
264869,17080,2004,200,1,000000000010,1124,1,2,14
264888,4565,2004,47,1,000001000000,264,1,3,1
264888,18814,2004,123,4,010100010100,1230,1,3,1
264888,20783,2004,581,1,000000000001,5810,1,3,1
264888,24969,2004,162,2,000001000001,1080,1,3,4
264944,8231,2004,169,3,111000000000,949,1,4,36
265225,17412,2004,349,10,111111001111,2327,1,4,36
265226,27692,2004,2172,11,011111111111,21720,1,2,1
265307,4454,2004,7373,12,111111111111,41232,1,1,1
265370,8773,2004,160,2,000000000011,899,1,4,1
265390,,2004,2514,3,,14123,2,1,-9
265447,21564,2004,2577,11,011111111111,14478,1,3,1
265459,,2004,9911,3,,55682,2,1,-9
265490,20577,2004,2902,10,001111111111,16303,1,2,36
265567,18820,2004,80,4,000000001111,449,1,3,14
265596,22664,2004,5020,10,001111111111,50200,1,2,1
265683,27506,2004,258,1,000000010000,2580,1,2,1
265808,12440,2004,1602,1,000000000001,9000,1,4,1
265871,12058,2004,4452,11,011111111111,25011,1,2,1
265984,7391,2004,5525,5,111110000000,31039,1,1,6
266164,,2004,1316,3,,7396,2,3,-9
266490,29295,2004,2970,6,000111111000,29700,1,1,1
266511,12466,2004,3460,12,111111111111,19438,1,2,36
266511,19240,2004,330,7,111111001000,1854,1,2,36
266558,27636,2004,1320,12,111111111111,13200,1,1,1
266584,,2004,1391,3,,7817,2,1,-9
266644,3759,2004,6408,2,011000000000,36000,1,3,36
266644,22179,2004,8337,4,000111000000,44397,1,3,1
266759,29146,2004,5093,11,111111111110,28612,1,1,1
266759,,2004,2576,3,,14469,2,1,-9
266777,12068,2004,98,1,000010000000,980,1,4,1
266788,5019,2004,1878,6,101010101010,10551,1,1,36
266901,13152,2004,285,4,000001110001,1601,1,1,36
267210,18259,2004,7954,3,000001000010,44324,1,1,1
267309,,2004,2186,7,,12611,2,1,-9
267362,21318,2004,519,5,011111000000,2916,1,3,36
267434,12914,2004,392,2,110000000000,2202,1,3,1
267447,26329,2004,466,3,011100000000,2618,1,1,36
267537,14859,2004,1470,9,001111101111,8258,1,1,36
267679,29690,2004,3447,8,000011111111,19365,1,2,1
267708,29395,2004,735,3,011100000000,4129,1,4,36
267839,9051,2004,6312,12,111111111111,35461,1,1,1
267856,15439,2004,1080,12,111111111111,6067,1,3,8
268170,,2004,3382,2,,19002,2,3,-9
268242,,2004,164,3,,948,2,2,-9
268299,,2004,238,3,,1335,2,1,-9
268319,3322,2004,770,1,000000000001,7700,1,3,1
268545,,2004,114,1,,639,2,4,-9
268602,9799,2004,540,6,001111101000,3034,1,4,26
268807,7610,2004,178,1,000000000001,1000,1,2,1
268910,9153,2004,3185,4,000000100111,21233,1,2,6
268940,27018,2004,1704,8,111111110000,9573,1,4,36
268955,,2004,9382,4,,52706,2,3,-9
268970,3808,2004,1190,8,111111110000,6685,1,2,36
269251,4030,2004,3677,1,000000000001,20657,1,3,36
269461,654,2004,272,2,000000000101,1528,1,2,14
269502,8562,2004,135,3,010001000010,1350,1,1,5
269540,4985,2004,3136,3,000000100011,31360,1,2,1
269546,2174,2004,282,11,011111111111,1880,1,2,36
269889,13919,2004,1467,12,111111111111,8242,1,1,3
269996,25912,2004,4541,4,001001001001,25511,1,2,1
270125,29420,2004,1134,10,111111111100,6371,1,4,6
270129,,2004,1324,8,,7438,2,3,-9
270151,,2004,3377,11,,18974,2,1,-9
270260,,2004,1880,3,,10867,2,3,-9
270537,21940,2004,710,8,111110000111,3989,1,1,36
270726,12325,2004,62,1,000000001000,348,1,3,36
270862,3934,2004,428,2,000000100001,2404,1,2,6
271254,4770,2004,233,5,111110000000,1309,1,4,36
271287,28575,2004,1780,5,111110000000,10000,1,1,6
271342,,2004,4598,3,,25830,2,1,-9
271422,17287,2004,5831,7,011111110000,32758,1,1,1
271571,1435,2004,152,2,100000000001,1013,1,1,1
271574,6096,2004,476,3,000000000111,2674,1,3,36
271583,27272,2004,2149,10,111111111010,21490,1,3,1
