id_individual,contribution,cont_type,contribution_year,work_area,compensation
526044,15834.046875,1,1997,3,158340.5
526149,2774.4082031,2,1997,5,27744.09375
526849,19.629989624,1,1997,1,196.29992676
526944,181.5,1,1997,1,1815
526954,580.56982422,1,1997,1,5805.6992188
526999,3925.0683594,1,1997,3,39250.6875
527063,785.00976563,1,1997,2,7850.0976563
527145,1137.2392578,2,1997,3,11372.398438
527366,245.31994629,1,1997,2,2453.1992188
527552,87.799987793,1,1997,3,878
527668,12.419998169,1,1997,1,124.19995117
528229,981.26953125,1,1997,2,9812.6953125
528442,125.98999023,1,1997,3,1259.8994141
528561,2698.4882813,1,1997,1,26984.890625
528635,1.7599992752,1,1997,1,17.599990845
528637,6972.1679688,1,1997,1,69721.6875
528657,102.7699585,2,1997,3,1027.6992188
528868,255.27990723,1,1997,5,2552.7988281
529031,1295.2695313,1,1997,1,12952.695313
529220,38.219970703,1,1997,2,382.19995117
529619,588.75976563,1,1997,1,5887.5976563
529643,52.5,1,1997,2,525
529842,3679.7597656,1,1997,2,36797.59375
529880,146.87988281,1,1997,2,1468.7998047
529924,539.69970703,1,1997,3,5397
530004,2496.5488281,2,1997,3,24965.5
530063,220.78991699,1,1997,2,2207.8984375
530442,9.7599945068,1,1997,2,97.599975586
530832,42.929992676,1,1997,5,429.29980469
531037,126.06994629,1,1997,3,1260.6992188
531050,4467.3476563,1,1997,1,44673.5
531156,3633.8886719,1,1997,5,36338.875
531222,417.03979492,1,1997,3,4170.3984375
531386,3151.9394531,1,1997,1,31519.390625
531418,138.81994629,1,1997,2,1388.1992188
531595,1471.8994141,1,1997,1,14719
531820,8.2399978638,1,1997,3,82.399963379
531886,9.8099975586,1,1997,1,98.099975586
532023,882.87988281,1,1997,1,8828.796875
532168,2115.9199219,1,1997,1,21159.1875
532225,11.779998779,1,1997,1,117.79998779
532751,1029.2998047,1,1997,1,10293
532939,6.6199989319,1,1997,1,66.199951172
532941,825.29980469,2,1997,2,8253
532958,983.72998047,1,1997,1,9837.296875
533035,378.19995117,1,1997,2,3782
533075,1152.9892578,1,1997,3,11529.898438
533453,441.56982422,1,1997,4,4415.6992188
533754,3748.4394531,2,1997,1,37484.375
533783,2405.1582031,1,1997,1,24051.59375
533853,565.5,3,1997,3,5655
533871,1575.9091797,1,1997,2,15759.09375
533933,1471.8994141,1,1997,2,14719
534052,1.029999733,1,1997,1,10.299995422
534061,2557.4882813,1,1997,1,25574.890625
534227,66.239990234,1,1997,2,662.39990234
534245,15.359992981,1,1997,3,153.59997559
534786,888.04980469,1,1997,1,8880.5
534899,87.329956055,1,1997,1,873.29980469
534969,238.4699707,1,1997,3,2384.6992188
535147,6.3099975586,1,1997,2,63.099975586
535339,386.36987305,1,1997,1,3863.6992188
535589,50.049987793,1,1997,3,500.5
535593,6991.5390625,1,1997,1,69915.375
535771,6.9399986267,1,1997,2,69.399963379
535842,2048.25,1,1997,1,20482.5
535992,529.87988281,1,1997,2,5298.796875
536022,0.1499999762,1,1997,1,1.5
536043,141.5098877,1,1997,2,1415.0996094
536064,605.79980469,1,1997,2,6058
536086,40.529998779,1,1997,1,405.29980469
536149,466.35986328,1,1997,1,4663.5976563
536180,8.2899932861,1,1997,1,82.899963379
536467,1501.3398438,1,1997,2,15013.398438
536647,323.07983398,1,1997,1,3230.7988281
536721,147.18994141,1,1997,1,1471.8994141
536846,73.599975586,1,1997,1,736
536850,1718.7695313,2,1997,1,17187.6875
537086,541.90966797,1,1997,2,5419.0976563
537147,5.1099967957,1,1997,1,51.099975586
537337,1137.859375,1,1997,5,11378.59375
537415,7083.0976563,1,1997,1,70831
537428,85.219970703,1,1997,3,852.19970703
537445,58.969970703,1,1997,3,589.69970703
537572,981.26953125,1,1997,3,9812.6953125
537618,2821.1484375,1,1997,1,28211.5
537683,118.23999023,1,1997,2,1182.3994141
537865,5681.0273438,1,1997,1,56810.28125
538236,231.33996582,1,1997,3,2313.3984375
538271,436.86987305,1,1997,1,4368.6992188
538577,773.88964844,2,1997,1,7738.8984375
538755,109.2199707,1,1997,1,1092.1992188
538994,454.27978516,1,1997,3,4542.796875
539083,33.309997559,1,1997,1,333.09985352
539114,399.25,1,1997,1,3992.5
539147,2535.7988281,2,1997,1,25358
539279,2551.2988281,1,1997,1,25513
539448,757.12988281,1,1997,2,7571.296875
539552,981.26953125,1,1997,2,9812.6953125
539576,1013.7998047,2,1997,4,10138
539795,2.7999992371,1,1997,2,28
539815,7083.2070313,1,1997,1,70832.0625
540015,7083.2070313,1,1997,1,70832.0625
540113,1495.7597656,1,1997,3,14957.59375
540233,6746.21875,1,1997,1,67462.1875
540297,32.909973145,1,1997,2,329.09985352
540351,7261.3789063,1,1997,1,72613.75
540452,2911.4082031,1,1997,4,29114.09375
540490,78.519958496,1,1997,3,785.19970703
540498,777.26953125,2,1997,1,7772.6992188
540579,3.3299999237,1,1997,1,33.299987793
540649,1766.2792969,1,1997,1,17662.796875
540672,1422.8398438,1,1997,2,14228.398438
540698,56.129974365,1,1997,1,561.29980469
540701,294.37988281,1,1997,2,2943.7988281
541000,539.69970703,1,1997,4,5397
541468,98.129943848,1,1997,4,981.29980469
541577,956.73974609,1,1997,3,9567.3984375
541677,1406.1591797,1,1997,1,14061.59375
541707,1089.2099609,1,1997,1,10892.09375
541864,80.829956055,1,1997,2,808.29980469
542119,214.13989258,1,1997,2,2141.3984375
542309,2943.7988281,1,1997,3,29438
542396,11424.382813,1,1997,1,114243.75
542450,2894.7382813,1,1997,2,28947.390625
542482,952.10986328,1,1997,2,9521.09375
542656,1005.7998047,1,1997,2,10058
542712,214.69995117,1,1997,2,2147
542774,39.849975586,1,1997,2,398.5
542792,1179.9697266,1,1997,1,11799.695313
542910,98.129943848,1,1997,1,981.29980469
542943,559.43994141,1,1997,1,5594.3984375
543015,280.17993164,1,1997,1,2801.7988281
543135,25.709991455,1,1997,1,257.09985352
543149,1489.0292969,1,1997,1,14890.296875
543222,872.98974609,1,1997,1,8729.8984375
543545,22.469985962,1,1997,1,224.69995117
543899,2785.0898438,2,1997,1,27850.890625
543909,139.39990234,1,1997,2,1394
543952,7083.2070313,1,1997,1,70832.0625
544088,159.58996582,1,1997,5,1595.8994141
544355,152.26989746,1,1997,1,1522.6992188
544657,2355.0390625,1,1997,1,23550.390625
544992,2943.7988281,1,1997,3,29438
545056,1752.3398438,2,1997,4,17523.390625
545059,170.58996582,1,1997,1,1705.8994141
545093,215.87988281,1,1997,2,2158.7988281
545167,4435.328125,1,1997,1,44353.28125
545447,695.35986328,1,1997,3,6953.5976563
546014,605.11962891,1,1997,4,6051.1992188
546061,3876.0097656,1,1997,2,38760.09375
546167,398.86987305,1,1997,1,3988.6992188
546201,330.56982422,1,1997,1,3305.6992188
546704,1844.5195313,1,1997,1,18445.1875
546750,315.86987305,1,1997,1,3158.6992188
547404,4906.3398438,1,1997,1,49063.375
547434,383.22998047,1,1997,4,3832.2988281
547791,69.549987793,1,1997,1,695.5
547808,43.569976807,1,1997,1,435.69995117
548269,1678.4794922,1,1997,4,16784.796875
548674,1396.1494141,1,1997,3,13961.5
548776,260.44995117,1,1997,3,2604.5
548802,3925.0683594,1,1997,2,39250.6875
548831,736.97998047,1,1997,3,7369.796875
548919,13.119995117,1,1997,3,131.19995117
549300,1449.8398438,1,1997,1,14498.398438
549737,1717.2197266,1,1997,2,17172.1875
549752,1.3099994659,1,1997,3,13.099998474
549755,169.26989746,1,1997,1,1692.6992188
549949,2943.7988281,1,1997,1,29438
550238,15.699996948,1,1997,2,157
550754,1616.2392578,1,1997,1,16162.398438
550792,8.4099960327,1,1997,1,84.099975586
550828,468.79980469,1,1997,5,4688
550846,2391.8398438,1,1997,2,23918.390625
550974,1230.4599609,1,1997,1,12304.59375
551007,3.8699989319,1,1997,4,38.699981689
551383,4906.3398438,1,1997,1,49063.375
551428,5.6099967957,1,1997,2,56.099975586
551533,22.719985962,1,1997,3,227.19995117
551702,1324.7099609,1,1997,5,13247.09375
551742,38.25,1,1997,2,382.5
551768,38.009979248,1,1997,1,380.09985352
551864,622.01953125,1,1997,1,6220.1992188
551945,608.38964844,1,1997,2,6083.8984375
551971,1104.1796875,2,1997,4,11041.796875
551979,49.059997559,1,1997,2,490.59985352
552409,77.529968262,1,1997,1,775.29980469
552649,46.979980469,1,1997,1,469.79980469
552741,67.709960938,1,1997,1,677.09960938
552814,545.21972656,1,1997,5,5452.1992188
552854,11.899993896,1,1997,1,119
553193,2355.0390625,1,1997,4,23550.390625
553286,5691.359375,1,1997,1,56913.59375
553389,378.57983398,1,1997,2,3785.7988281
553794,1013.0395508,2,1997,2,10130.398438
553874,122.65997314,1,1997,3,1226.5996094
554658,416.05981445,1,1997,1,4160.5976563
554976,74.08996582,1,1997,1,740.89990234
555063,5.7999992371,1,1997,1,58
556098,36.369995117,1,1997,2,363.69995117
556611,6817.2265625,1,1997,1,68172.25
556976,0.5899996758,1,1997,1,5.8999977112
557230,1537.5,1,1997,2,15375
557699,134.38989258,1,1997,1,1343.8994141
558079,90.729980469,1,1997,3,907.29980469
558167,6.0899963379,1,1997,1,60.899993896
558215,1653.4892578,1,1997,1,16534.890625
558369,107.32995605,1,1997,1,1073.2998047
559234,397.04980469,1,1997,3,3970.5
559300,7.75,1,1997,3,77.5
559510,2355.0390625,1,1997,3,23550.390625
559514,850.08984375,1,1997,1,8500.8984375
559612,367.97998047,1,1997,1,3679.7988281
559892,510.25976563,1,1997,1,5102.5976563
560069,1513.2197266,2,1997,2,15132.195313
560170,1335.3095703,1,1997,2,13353.09375
560267,94.149963379,1,1997,1,941.5
560316,38.149993896,1,1997,3,381.5
560872,261.98999023,1,1997,1,2619.8984375
561023,10.299995422,1,1997,2,103
561035,1059.7695313,1,1997,3,10597.695313
561195,2271.4492188,1,1997,3,22714.5
561259,2764.5898438,1,1997,1,27645.890625
561413,122.65997314,1,1997,3,1226.5996094
561521,565,1,1997,2,5650
561664,91.989990234,1,1997,2,919.89990234
561687,117.80999756,1,1997,4,1178.0996094
562063,1825.1591797,1,1997,2,18251.59375
562261,40.859985352,1,1997,3,408.59985352
562595,106.42999268,1,1997,2,1064.2998047
562750,98.129943848,1,1997,4,981.29980469
562978,1008.5795898,1,1997,5,10085.796875
563305,5724.0585938,1,1997,2,57240.59375
564079,490.62988281,1,1997,1,4906.296875
564713,9.8099975586,1,1997,2,98.099975586
564773,907.66992188,1,1997,2,9076.6953125
564785,4906.3398438,1,1997,2,49063.375
565316,2065.828125,1,1997,1,20658.296875
565360,55.459991455,1,1997,5,554.59960938
565516,1113.9394531,2,1997,1,11139.398438
565540,1012.2597656,1,1997,1,10122.59375
565575,1702.1396484,1,1997,2,17021.390625
566035,883.13964844,1,1997,1,8831.3984375
566282,661.05957031,2,1997,1,6610.5976563
566690,883.13964844,1,1997,3,8831.3984375
566938,756.46972656,1,1997,2,7564.6992188
567063,1594.5595703,1,1997,2,15945.59375
567276,5732.6679688,1,1997,1,57326.6875
567744,741.19970703,1,1997,3,7412
567799,981.26953125,1,1997,2,9812.6953125
568161,78.439941406,1,1997,3,784.39990234
568292,7083.0976563,1,1997,2,70831
568494,912.57958984,1,1997,2,9125.796875
568800,1226.5898438,1,1997,3,12265.898438
569080,9.8099975586,1,1997,3,98.099975586
569148,1600.1894531,2,1997,4,16001.898438
569221,23.619995117,1,1997,1,236.19995117
569467,35.199981689,1,1997,4,352
569693,55.929992676,1,1997,2,559.29980469
569748,58.879974365,1,1997,3,588.79980469
569771,5675.3398438,2,1997,2,56753.375
569861,981.36962891,1,1997,2,9813.6953125
570295,893.65966797,2,1997,4,8936.59375
570412,190.56994629,1,1997,2,1905.6992188
570495,403.81982422,1,1997,1,4038.1992188
570621,0.1299999952,1,1997,1,1.2999992371
570834,98.129943848,1,1997,1,981.29980469
570943,480.81982422,1,1997,3,4808.1992188
571292,2465.4394531,1,1997,3,24654.390625
571334,4517.8789063,2,1997,1,45178.78125
571713,21.159988403,1,1997,1,211.59997559
572164,141.63989258,1,1997,1,1416.3994141
572481,2943.7988281,1,1997,3,29438
572901,735.94970703,1,1997,2,7359.5
572972,176.62988281,1,1997,1,1766.2998047
573015,242.28991699,1,1997,3,2422.8984375
573049,2153.3691406,1,1997,1,21533.6875
573180,3090.9882813,1,1997,2,30909.890625
573361,122.39996338,1,1997,2,1224
573491,1511.4394531,1,1997,1,15114.398438
573859,1717.2197266,1,1997,5,17172.1875
573909,26.309997559,1,1997,1,263.09985352
573925,35.219970703,1,1997,1,352.19995117
574385,100.65997314,1,1997,2,1006.5996094
574656,1226.5898438,1,1997,1,12265.898438
574750,5325.1875,1,1997,2,53251.875
574805,354.72998047,1,1997,2,3547.2988281
574942,64.33996582,1,1997,1,643.39990234
574977,4906.3398438,1,1997,2,49063.375
575090,473.53979492,1,1997,1,4735.3984375
575135,2241.1699219,1,1997,3,22411.6875
575580,509.32983398,1,1997,2,5093.296875
576056,2355.0390625,1,1997,2,23550.390625
576077,998.84960938,1,1997,3,9988.5
576377,1226.5898438,1,1997,2,12265.898438
576428,1471.8994141,2,1997,2,14719
576451,1420.2597656,1,1997,1,14202.59375
576543,339.33984375,1,1997,2,3393.3984375
576725,5.4499969482,1,1997,2,54.5
576761,1018.25,2,1997,1,10182.5
576962,2295.0683594,1,1997,1,22950.6875
577098,1766.2792969,1,1997,1,17662.796875
577470,44.159973145,1,1997,3,441.59985352
577615,143.14990234,1,1997,2,1431.5
577754,57.849975586,1,1997,1,578.5
577789,90.279968262,1,1997,2,902.79980469
577887,5.1499977112,1,1997,1,51.5
578521,2080.0390625,1,1997,5,20800.390625
578656,417.03979492,1,1997,3,4170.3984375
578838,83.549987793,1,1997,5,835.5
578953,18.589996338,1,1997,5,185.89990234
579199,126.08996582,1,1997,3,1260.8994141
579351,197.9699707,1,1997,3,1979.6992188
579642,1053.0595703,2,1997,2,10530.59375
579814,31.079986572,1,1997,1,310.79980469
579902,150.30993652,2,1997,2,1503.0996094
579909,190.56994629,1,1997,1,1905.6992188
579940,129.52990723,1,1997,2,1295.2998047
579948,166.56994629,1,1997,1,1665.6992188
580129,6.1399993896,1,1997,1,61.399993896
580250,30.829986572,1,1997,1,308.29980469
580477,361.51977539,1,1997,5,3615.1992188
580586,282.01977539,1,1997,1,2820.1992188
580627,312.75976563,1,1997,2,3127.5996094
580698,2232.3789063,1,1997,3,22323.796875
580736,417.80981445,1,1997,1,4178.0976563
580814,367.97998047,1,1997,1,3679.7988281
580846,2117.9589844,1,1997,2,21179.59375
580867,11.779998779,1,1997,4,117.79998779
581148,4342.109375,1,1997,2,43421.09375
581400,253.84997559,3,1997,2,2538.5
581447,282.60986328,1,1997,2,2826.0996094
581891,3726.3691406,1,1997,3,37263.6875
581937,14.509994507,1,1997,2,145.09997559
581957,2332.078125,1,1997,3,23320.796875
582175,373.90991211,1,1997,4,3739.0996094
582295,3045.0292969,1,1997,1,30450.296875
582391,154.25,1,1997,2,1542.5
582569,1864.4091797,1,1997,3,18644.09375
582572,183.5,1,1997,1,1835
582821,2207.8496094,1,1997,3,22078.5
582853,693.08984375,2,1997,1,6930.8984375
582940,205.75,1,1997,1,2057.5
583198,88.309997559,1,1997,1,883.09960938
583252,126.23999023,1,1997,1,1262.3994141
583457,2162.9199219,1,1997,2,21629.1875
583457,2571.4394531,1,1997,2,25714.390625
583680,3189.6386719,1,1997,2,31896.390625
583702,58.349975586,1,1997,2,583.5
583708,2376.9882813,1,1997,1,23769.890625
583775,1864.4091797,1,1997,4,18644.09375
584686,80.33996582,1,1997,3,803.39990234
584771,353.25976563,1,1997,1,3532.5996094
584827,321.82983398,1,1997,4,3218.2988281
584913,29.129989624,1,1997,1,291.29980469
584918,58.879974365,1,1997,1,588.79980469
585170,7083.2070313,1,1997,1,70832.0625
585212,490.62988281,1,1997,1,4906.296875
585443,40.129974365,1,1997,4,401.29980469
585562,472.55981445,1,1997,1,4725.5976563
585690,787.43994141,1,1997,1,7874.3984375
586019,20.959991455,1,1997,3,209.59997559
586308,58.879974365,1,1997,4,588.79980469
586335,12.88999939,1,1997,1,128.89990234
586338,222.47998047,1,1997,1,2224.7988281
586680,7083.0976563,1,1997,1,70831
586726,981.26953125,1,1997,4,9812.6953125
586749,131,1,1997,2,1310
587019,8490.546875,1,1997,2,84905.5
587053,490.62988281,1,1997,1,4906.296875
587091,263.90991211,2,1997,4,2639.0996094
587698,1649.5595703,2,1997,2,16495.59375
588005,490.62988281,1,1997,3,4906.296875
588082,713.73974609,1,1997,1,7137.3984375
588331,1388.4892578,1,1997,3,13884.898438
588905,2943.7988281,1,1997,3,29438
588970,2452.6484375,1,1997,3,24526.5
588993,1684.6796875,1,1997,1,16846.796875
589064,30.429992676,1,1997,2,304.29980469
589119,5495.0976563,1,1997,3,54951
589711,4121.328125,1,1997,2,41213.28125
589793,1639.0791016,1,1997,5,16390.796875
590089,639.88964844,1,1997,2,6398.8984375
590277,2281.1894531,1,1997,1,22811.890625
590806,5254.6875,1,1997,1,52546.875
590825,520.02978516,1,1997,1,5200.296875
590894,32.819976807,1,1997,2,328.19995117
591262,3532.5683594,1,1997,1,35325.6875
591301,187.98999023,1,1997,2,1879.8994141
591343,73.599975586,1,1997,1,736
591819,132.02990723,1,1997,1,1320.2998047
591887,1471.8994141,1,1997,3,14719
591944,735.94970703,1,1997,5,7359.5
592097,1453.3095703,1,1997,3,14533.09375
592107,1.1799993515,1,1997,1,11.799995422
592328,1177.5195313,1,1997,1,11775.195313
592473,9.8699951172,1,1997,2,98.699951172
592585,95.129943848,1,1997,1,951.29980469
592683,597.07958984,1,1997,5,5970.796875
593303,387.33984375,1,1997,2,3873.3984375
593893,4886.3085938,1,1997,1,48863.09375
593926,214.30993652,1,1997,2,2143.0996094
593940,9.8099975586,1,1997,3,98.099975586
594145,2790.6699219,2,1997,1,27906.6875
594174,1570.0292969,1,1997,1,15700.296875
594544,88.309997559,1,1997,2,883.09960938
594727,26.339996338,1,1997,4,263.39990234
594882,59.369995117,1,1997,1,593.69970703
594907,2698.4882813,1,1997,2,26984.890625
594929,23.779998779,1,1997,2,237.79992676
594968,639.82958984,1,1997,1,6398.296875
595483,325.75976563,1,1997,3,3257.5996094
595620,520.32958984,1,1997,1,5203.296875
595759,549.50976563,1,1997,3,5495.0976563
595838,407.22998047,1,1997,2,4072.2988281
596322,1387.1992188,2,1997,2,13872
596377,1201.7998047,2,1997,4,12018
596469,525.23974609,1,1997,3,5252.3984375
596508,208,1,1997,4,2080
596657,4170.3867188,1,1997,2,41703.875
596691,46.149993896,1,1997,5,461.5
596701,2355.0390625,1,1997,2,23550.390625
596996,529.87988281,1,1997,1,5298.796875
597160,233.23999023,1,1997,3,2332.3984375
597380,115.68994141,1,1997,2,1156.8994141
597478,240.40991211,1,1997,1,2404.0996094
597570,330.30981445,1,1997,1,3303.0996094
597758,77.739990234,1,1997,2,777.39990234
597786,40.989990234,1,1997,1,409.89990234
597948,2148.0488281,1,1997,5,21480.5
598001,4906.3398438,1,1997,1,49063.375
598106,77.889953613,1,1997,2,778.89990234
598393,173.05993652,1,1997,3,1730.5996094
598554,365.08984375,1,1997,3,3650.8984375
598599,29.209991455,1,1997,1,292.09985352
598781,6.4799995422,1,1997,1,64.799987793
598956,254.63989258,1,1997,2,2546.3984375
598967,794.82958984,1,1997,1,7948.296875
599116,61.819976807,1,1997,2,618.19970703
599220,7083.0976563,1,1997,1,70831
599349,475.75976563,2,1997,4,4757.5976563
599412,51.459991455,1,1997,1,514.59960938
599430,491.77978516,1,1997,2,4917.796875
599453,20.099990845,1,1997,1,201
599529,3147.2890625,1,1997,3,31472.890625
599604,1328.5292969,1,1997,1,13285.296875
599870,1383.8291016,1,1997,2,13838.296875
599939,252.35998535,1,1997,3,2523.5996094
600009,13.25,1,1997,2,132.5
600192,756.08984375,1,1997,1,7560.8984375
600313,1103.2099609,1,1997,1,11032.09375
600792,35.739990234,1,1997,2,357.39990234
601160,7083.0976563,1,1997,2,70831
601899,490.62988281,1,1997,2,4906.296875
602114,735.94970703,1,1997,2,7359.5
602201,23.919998169,1,1997,3,239.19995117
602247,4906.3398438,1,1997,1,49063.375
602441,52.009979248,1,1997,2,520.09960938
602460,20.429992676,1,1997,1,204.29992676
602540,43.329986572,1,1997,1,433.29980469
602645,103.0199585,1,1997,1,1030.1992188
602763,2666.46875,2,1997,2,26664.6875
602994,58.879974365,1,1997,2,588.79980469
603038,38.5,1,1997,1,385
603457,6378.2382813,1,1997,1,63782.375
603602,231.37988281,1,1997,1,2313.7988281
603632,3.4099998474,1,1997,2,34.099975586
603665,2529.609375,2,1997,1,25296.09375
603841,88.569946289,1,1997,3,885.69970703
603894,2722.7695313,1,1997,3,27227.6875
604120,115.42999268,1,1997,1,1154.2998047
604406,3096.328125,1,1997,1,30963.296875
605128,960.97998047,1,1997,1,9609.796875
605226,8.7599945068,1,1997,1,87.599975586
605492,2649.4199219,1,1997,1,26494.1875
605714,1471.8994141,1,1997,3,14719
606035,11.299995422,1,1997,1,113
606127,1766.2792969,1,1997,2,17662.796875
606401,1334.5195313,1,1997,2,13345.195313
606430,411.75976563,2,1997,3,4117.5976563
606690,2246.7695313,3,1997,1,22467.6875
606863,1766.2792969,1,1997,1,17662.796875
607030,1020.5195313,1,1997,2,10205.195313
607100,726.64990234,1,1997,3,7266.5
607229,3189.1191406,1,1997,3,31891.1875
607232,958.02978516,2,1997,2,9580.296875
607418,5988.3164063,1,1997,2,59883.1875
607456,2453.1699219,1,1997,1,24531.6875
607483,46.859985352,1,1997,3,468.59985352
607577,539.69970703,1,1997,3,5397
607707,212.2598877,2,1997,1,2122.5996094
607910,23.549987793,1,1997,1,235.5
608080,1766.2792969,1,1997,1,17662.796875
608548,6455.7070313,1,1997,1,64557.09375
608704,503.76977539,1,1997,4,5037.6992188
609136,2649.4199219,1,1997,2,26494.1875
609261,1103.9296875,1,1997,1,11039.296875
609538,68.689941406,1,1997,1,686.89990234
609619,745.75976563,2,1997,1,7457.5976563
609658,10.539993286,1,1997,3,105.39996338
609897,1594.5595703,1,1997,3,15945.59375
609935,4686.328125,1,1997,1,46863.28125
610054,2453.1699219,1,1997,2,24531.6875
610069,4906.3398438,1,1997,1,49063.375
610076,375.2199707,1,1997,3,3752.1992188
610327,735.94970703,1,1997,3,7359.5
611030,2006.9492188,1,1997,2,20069.5
611231,490.62988281,1,1997,3,4906.296875
611250,32.959991455,1,1997,3,329.59985352
611283,30.469985962,1,1997,1,304.69995117
611364,5.0599975586,1,1997,3,50.599975586
611433,7083.2070313,1,1997,1,70832.0625
611529,1766.2792969,1,1997,2,17662.796875
611612,12.359992981,1,1997,3,123.59997559
612068,1619.0898438,1,1997,3,16190.898438
612201,213.58996582,1,1997,2,2135.8984375
612388,5368.5664063,1,1997,1,53685.6875
612482,4.1099967957,1,1997,3,41.099975586
612909,332.30981445,1,1997,2,3323.0996094
613544,1202.0498047,1,1997,3,12020.5
613913,304.18994141,1,1997,1,3041.8984375
614039,111.59997559,1,1997,3,1116
614078,1382.0390625,2,1997,4,13820.398438
614232,2453.1699219,1,1997,2,24531.6875
614266,5151.65625,1,1997,2,51516.59375
614303,982.73974609,1,1997,2,9827.3984375
614422,3.4199981689,1,1997,1,34.199981689
614464,147.18994141,1,1997,2,1471.8994141
614601,1.6099996567,1,1997,1,16.099990845
614660,995.16992188,1,1997,3,9951.6953125
614665,2943.7988281,1,1997,3,29438
614697,75.409973145,1,1997,1,754.09960938
614887,0.6799998283,1,1997,1,6.7999992371
615235,367.97998047,1,1997,1,3679.7988281
615342,2943.7988281,1,1997,3,29438
615786,1858.7294922,2,1997,2,18587.296875
616016,1442,1,1997,1,14420
616174,44.159973145,1,1997,3,441.59985352
616608,4710.0898438,1,1997,2,47100.875
616636,834.07958984,1,1997,2,8340.796875
616726,7407.0195313,1,1997,1,74070.1875
616971,2060.6582031,1,1997,1,20606.59375
617268,6662.2890625,1,1997,2,66622.875
617273,1339.9892578,1,1997,1,13399.898438
617553,1823.0898438,2,1997,1,18230.890625
617897,68.689941406,1,1997,1,686.89990234
617949,2355.0390625,1,1997,1,23550.390625
618738,576.5,1,1997,5,5765
618806,14.719993591,1,1997,2,147.19995117
619423,735.94970703,1,1997,1,7359.5
619459,52.679992676,2,1997,1,526.79980469
619756,7083.0976563,1,1997,1,70831
620070,4906.3398438,1,1997,1,49063.375
620237,3270.8886719,3,1997,1,32708.890625
620551,495.5,1,1997,4,4955
620596,981.26953125,1,1997,3,9812.6953125
621369,4.0599975586,1,1997,2,40.599975586
621372,204.79992676,1,1997,3,2048
621456,97.079956055,1,1997,3,970.79980469
621821,490.58984375,2,1997,5,4905.8984375
622458,2580.21875,2,1997,3,25802.1875
622481,147.18994141,1,1997,1,1471.8994141
622482,1080.3798828,1,1997,2,10803.796875
622547,630.38964844,1,1997,2,6303.8984375
622740,490.62988281,1,1997,1,4906.296875
622976,3925.0683594,1,1997,1,39250.6875
623133,3311.2597656,1,1997,1,33112.59375
623211,8.8299942017,1,1997,2,88.299987793
623296,3925.0683594,1,1997,1,39250.6875
623348,7082.6875,1,1997,1,70826.875
623433,1748.0292969,1,1997,3,17480.296875
623436,15.949996948,1,1997,3,159.5
624120,9.0499954224,1,1997,1,90.5
624571,1511.6699219,1,1997,1,15116.695313
624657,2412.71875,2,1997,3,24127.1875
624817,10.489997864,1,1997,1,104.89996338
624984,2453.0683594,1,1997,1,24530.6875
625052,706.50976563,1,1997,2,7065.0976563
625085,2.9399986267,1,1997,3,29.399993896
625175,643.16992188,1,1997,4,6431.6992188
625207,425.59985352,1,1997,1,4256
625598,26.589996338,1,1997,1,265.89990234
625793,148.47998047,1,1997,1,1484.7998047
626122,38.219970703,1,1997,1,382.19995117
626148,1074.2197266,3,1997,3,10742.195313
626391,221.03991699,1,1997,4,2210.3984375
626479,726.94970703,2,1997,2,7269.5
626528,254.35998535,1,1997,1,2543.5996094
626766,1512.8691406,1,1997,1,15128.695313
626903,1057.8496094,1,1997,2,10578.5
627103,7083.2070313,1,1997,2,70832.0625
627118,3630.6894531,1,1997,2,36306.875
627174,141.05993652,1,1997,2,1410.5996094
627632,34.289978027,1,1997,1,342.89990234
627962,12.079994202,1,1997,3,120.79998779
628116,1891.0996094,1,1997,2,18911
628685,1471.8994141,1,1997,4,14719
628788,1520.0097656,1,1997,2,15200.09375
629045,1.6099996567,1,1997,3,16.099990845
629264,578.5,1,1997,3,5785
629375,32.629974365,1,1997,5,326.29980469
630276,553.68994141,1,1997,5,5536.8984375
630766,118.2699585,1,1997,3,1182.6992188
630820,5.6999969482,1,1997,1,57
630895,391.47998047,1,1997,1,3914.7988281
631155,241.38989258,1,1997,2,2413.8984375
631403,5848.8085938,1,1997,2,58488.09375
631523,0.4299998283,1,1997,1,4.2999992371
631587,352.67993164,1,1997,1,3526.7988281
631646,364.09985352,1,1997,2,3641
631784,596.50976563,1,1997,4,5965.0976563
632095,338.76977539,1,1997,3,3387.6992188
632158,114.80999756,1,1997,1,1148.0996094
632444,591.20996094,1,1997,3,5912.0976563
632946,24.38999939,1,1997,5,243.89990234
633348,1471.8994141,1,1997,1,14719
633441,2341.8183594,2,1997,5,23418.1875
633766,382.17993164,2,1997,2,3821.7988281
634270,2170.5683594,1,1997,1,21705.6875
634729,89.809997559,1,1997,2,898.09960938
634819,2189.7792969,1,1997,1,21897.796875
634839,35.839996338,1,1997,1,358.39990234
634849,36.799987793,1,1997,2,368
634854,13.25,1,1997,4,132.5
634929,858.60986328,1,1997,1,8586.09375
634934,175.77990723,1,1997,1,1757.7998047
635099,411.28979492,3,1997,4,4112.8984375
635347,2469.3886719,2,1997,4,24693.890625
635562,2.7299995422,1,1997,3,27.299987793
635676,25.599990845,1,1997,1,256
635928,1471.8994141,1,1997,1,14719
636080,367.7199707,1,1997,1,3677.1992188
